ecg,gsr,temp,hr,spo2,timest
1.5396,0.0684,37.6800,90,99,136707
1.5298,0.0684,37.8300,90,99,136711
1.6031,0.0880,37.4600,90,99,136714
1.7351,0.0733,37.6200,90,99,136717
2.0381,0.0733,37.5300,90,99,136721
2.3949,0.0684,37.6500,90,99,136724
2.8690,0.0684,37.6500,90,99,136727
3.3578,0.0733,37.5300,90,99,136731
3.6217,0.0733,37.6500,90,99,136734
3.7048,0.0782,37.4600,90,99,136737
3.4311,0.0342,37.6200,90,99,136740
3.0303,0.0684,37.7700,90,99,136744
2.6197,0.1026,37.5300,90,99,136748
2.1945,0.0782,37.6500,90,99,136751
1.9159,0.0538,37.4000,90,99,136755
1.6471,0.0684,37.6500,90,99,136758
1.5152,0.0684,37.6500,90,99,136761
1.4614,0.0733,37.6500,90,99,136765
1.4076,0.0684,37.6200,90,99,136768
1.4370,0.0733,37.3700,90,99,136771
1.4565,0.0733,37.5600,90,99,136774
1.4125,0.0684,37.6800,90,99,136778
1.4370,0.0782,37.6200,90,99,136781
1.4663,0.0635,37.6500,90,99,136784
1.4956,0.0831,37.3700,90,99,136788
1.4663,0.0733,37.5300,90,99,136792
1.4663,0.0684,37.6200,90,99,136795
1.4809,0.0733,37.6500,90,99,136799
1.4858,0.0684,37.6800,90,99,136802
1.5396,0.0831,36.5800,90,99,136805
1.5543,0.0733,37.5900,90,99,136808
1.5298,0.0684,37.5600,90,99,136812
1.5298,0.0684,37.7100,90,99,136815
1.5494,0.0635,37.6500,90,99,136818
1.5787,0.0831,37.5600,90,99,136822
1.5689,0.0733,37.4600,90,99,136825
1.5934,0.0978,37.5300,90,99,136828
1.5787,0.0733,37.6800,90,99,136833
1.5934,0.0684,37.6500,90,99,136836
1.6227,0.0782,37.4900,90,99,136839
1.6080,0.0733,37.7400,90,99,136842
1.6325,0.0733,37.5300,90,99,136846
1.6129,0.0635,37.6200,90,99,136849
1.6227,0.0684,37.6500,90,99,136852
1.6471,0.0929,37.5300,90,99,136856
1.6520,0.0733,37.6800,90,99,136859
1.6716,0.0538,37.4300,90,99,136862
1.6569,0.0684,37.6500,90,99,136865
1.6667,0.0684,37.6500,90,99,136869
1.6911,0.0782,37.5600,90,99,136872
1.6764,0.0733,37.6500,90,99,136876
1.7302,0.0733,37.4000,90,99,136880
1.7009,0.0635,37.6200,90,99,136883
1.7155,0.0684,37.6800,90,99,136886
1.7302,0.0733,37.6200,90,99,136890
1.7302,0.0684,37.6500,90,99,136893
1.7840,0.0733,37.3700,90,99,136896
1.7546,0.0733,37.6500,90,99,136899
1.7498,0.0684,37.6200,90,99,136903
1.7546,0.0733,37.6500,90,99,136906
1.7595,0.0684,37.9300,90,99,136909
1.8280,0.0978,37.4300,90,99,136913
1.8133,0.0733,37.5600,90,99,136916
1.8231,0.0684,37.5600,90,99,136920
1.8377,0.0635,37.6500,90,99,136924
1.8524,0.0684,37.6800,90,99,136927
1.8964,0.0733,37.4600,90,99,136930
1.8866,0.0684,37.6800,90,99,136933
1.9110,0.0684,37.5300,90,99,136937
1.8915,0.0733,37.6800,90,99,136940
1.9062,0.0733,37.6500,90,99,136943
1.9453,0.0782,37.5900,90,99,136947
1.9355,0.0733,37.6500,90,99,136950
1.9648,0.0733,37.4600,90,99,136953
1.9453,0.0684,37.6500,90,99,136957
1.9501,0.0684,37.7400,90,99,136961
1.9892,0.0831,37.5300,90,99,136964
1.9697,0.0733,37.6500,90,99,136968
1.9990,0.0684,37.4900,90,99,136971
1.9648,0.0684,37.7100,90,99,136974
1.9697,0.0684,37.6800,90,99,136977
1.9941,0.0733,37.4900,90,99,136981
1.9648,0.0684,37.7400,90,99,136984
1.9941,0.0684,37.4000,90,99,136987
1.9599,0.0538,37.5600,90,99,136991
1.9550,0.0684,37.6500,90,99,136994
1.9697,0.0733,37.5600,90,99,136997
1.9306,0.0733,37.6500,90,99,137000
