ecg,gsr,temp,hr,spo2,timest
1.6422,0.3079,37.1900,74,98,121973
1.6227,0.3226,37.2800,74,98,121976
1.6373,0.3030,37.4000,74,98,121979
1.6520,0.3030,37.1300,74,98,121984
1.6520,0.3079,37.2800,74,98,121987
1.7009,0.3030,37.1300,74,98,121990
1.6716,0.3030,37.2800,74,98,121993
1.6813,0.3030,37.3700,74,98,121997
1.6911,0.3079,37.2200,74,98,122000
1.6862,0.3030,37.3100,74,98,122003
1.7253,0.3128,37.0400,74,98,122007
1.7058,0.3079,37.1900,74,98,122010
1.7107,0.3030,37.4000,74,98,122013
1.7204,0.3079,37.2500,74,98,122017
1.7204,0.3030,37.3100,74,98,122020
1.7791,0.3128,37.0100,74,98,122023
1.7498,0.3030,37.2500,74,98,122028
1.7595,0.2884,37.3100,74,98,122031
1.7742,0.3079,37.3100,74,98,122034
1.7693,0.3030,37.2800,74,98,122037
1.8280,0.3226,37.0400,74,98,122041
1.8035,0.3079,37.1900,74,98,122044
1.8035,0.2981,36.8800,74,98,122047
1.8035,0.2933,37.2800,74,98,122051
1.8182,0.3030,37.2800,74,98,122054
1.8377,0.2981,37.3100,74,98,122058
1.8719,0.3079,37.1900,74,98,122061
1.8475,0.3030,37.2500,74,98,122064
1.8866,0.3030,37.1600,74,98,122068
1.8671,0.2981,37.5300,74,98,122072
1.8915,0.2981,37.2800,74,98,122075
1.9208,0.3079,37.2200,74,98,122079
1.9257,0.3079,37.1600,74,98,122082
1.9746,0.3079,37.0700,74,98,122085
1.9599,0.3030,37.3400,74,98,122088
1.9795,0.3030,37.3400,74,98,122092
2.0235,0.3177,37.2500,74,98,122095
2.0235,0.3030,37.3100,74,98,122098
2.0821,0.3128,37.0400,74,98,122102
2.0381,0.2981,37.2200,74,98,122105
2.0772,0.2884,37.3100,74,98,122108
2.0577,0.3079,37.3100,74,98,122113
2.0528,0.3030,37.3400,74,98,122116
2.1212,0.3568,36.9800,74,98,122119
