ecg,gsr,temp,hr,spo2,timest
1.7498,0.0293,39.7200,72,95,326614
1.7546,0.0098,39.7700,72,95,326617
1.7986,0.0098,39.6900,72,95,326620
1.7644,0.0147,39.7700,72,95,326624
1.7986,0.0293,39.5100,72,95,326627
1.7693,0.0147,39.7700,72,95,326630
1.7693,0.0098,39.7700,72,95,326634
1.7937,0.0244,39.6700,72,95,326637
1.7791,0.0098,39.7700,72,95,326640
1.8280,0.0196,39.4300,72,95,326644
1.8035,0.0147,39.6400,72,95,326647
1.7937,0.0098,39.7700,72,95,326650
1.8084,0.0147,39.7500,72,95,326654
1.7986,0.0098,39.7700,72,95,326658
1.8573,0.0196,39.4100,72,95,326661
1.8133,0.0196,39.6900,72,95,326664
1.8084,0.0098,39.6900,72,95,326668
1.8084,0.0147,39.7500,72,95,326671
1.8084,0.0147,39.8000,72,95,326674
1.8622,0.0293,39.5600,72,95,326678
1.8231,0.0147,39.7200,72,95,326681
1.8328,0.0244,39.6200,72,95,326684
1.8182,0.0147,39.7500,72,95,326688
1.8475,0.0147,39.7700,72,95,326691
1.8377,0.0196,39.6700,72,95,326694
1.8182,0.0147,39.7500,72,95,326699
1.8377,0.0293,39.5900,72,95,326702
1.8084,0.0147,39.7700,72,95,326705
1.8133,0.0196,39.7700,72,95,326708
1.8426,0.0196,39.6400,72,95,326712
1.8377,0.0147,39.7200,72,95,326717
1.8280,0.0196,39.7700,72,95,326720
1.8817,0.0147,39.4300,72,95,326723
1.8377,0.0147,39.6900,72,95,326726
1.8328,0.0098,39.7200,72,95,326730
1.8475,0.0196,39.7500,72,95,326733
1.8377,0.0147,39.8500,72,95,326736
1.8866,0.0293,39.4800,72,95,326740
1.8524,0.0098,39.6900,72,95,326744
1.8524,0.0098,39.6700,72,95,326747
1.8426,0.0147,39.7700,72,95,326751
1.8328,0.0147,39.7700,72,95,326754
1.8817,0.0196,39.6200,72,95,326757
1.8573,0.0147,39.7700,72,95,326761
1.8768,0.0147,39.6200,72,95,326764
1.8475,0.0098,39.7700,72,95,326767
1.8426,0.0098,39.7700,72,95,326770
1.8768,0.0196,39.5600,72,95,326774
1.8475,0.0147,39.6200,72,95,326777
1.8768,0.0196,39.5900,72,95,326780
1.8475,0.0098,39.6700,72,95,326785
1.8524,0.0098,39.7700,72,95,326788
1.8671,0.0196,39.6700,72,95,326791
1.8573,0.0147,39.7500,72,95,326795
1.8866,0.0098,39.5100,72,95,326798
1.8573,0.0147,39.6900,72,95,326801
1.8622,0.0098,39.7700,72,95,326805
1.8866,0.0147,39.6900,72,95,326808
1.8671,0.0147,39.7700,72,95,326811
1.9159,0.0147,39.4300,72,95,326815
1.8671,0.0147,39.6700,72,95,326818
1.8671,0.0098,39.8800,72,95,326821
1.9013,0.0196,39.7500,72,95,326824
1.8524,0.0391,39.8000,72,95,326829
1.9159,0.0147,39.4300,72,95,326832
1.8719,0.0440,39.6900,72,95,326835
1.8768,0.0049,39.6900,72,95,326839
1.8719,0.0391,39.7700,72,95,326842
1.8866,0.0098,39.7700,72,95,326845
1.9404,0.0196,39.6400,72,95,326849
1.9110,0.0147,39.7500,72,95,326852
1.9355,0.0098,39.5900,72,95,326855
1.9159,0.0147,39.7700,72,95,326859
1.9404,0.0147,39.7700,72,95,326862
1.9746,0.0196,39.6200,72,95,326865
1.9599,0.0244,39.7500,72,95,326868
1.9990,0.0147,39.6200,72,95,326873
1.9795,0.0147,39.7500,72,95,326876
1.9892,0.0147,39.7700,72,95,326879
2.0332,0.0244,39.6700,72,95,326883
1.9844,0.0147,39.7700,72,95,326886
2.0039,0.0098,39.5400,72,95,326889
1.9795,0.0147,39.7700,72,95,326893
1.9795,0.0147,39.7700,72,95,326896
