ecg,gsr,temp,hr,spo2,timest
1.9306,0.2835,38.7400,75,95,63772
1.9257,0.2933,38.6500,75,95,63775
1.8622,0.2835,38.7400,75,95,63778
1.8475,0.2835,38.7700,75,95,63782
1.8768,0.2884,38.5800,75,95,63785
1.8573,0.2884,38.7400,75,95,63789
1.8817,0.2981,38.6200,75,95,63792
1.8671,0.2884,38.5800,75,95,63796
1.8817,0.2835,38.7700,75,95,63799
1.9159,0.2981,38.6500,75,95,63802
1.8915,0.2884,38.7400,75,95,63805
1.9110,0.2933,38.6200,75,95,63809
1.8768,0.2884,38.8400,75,95,63812
1.8719,0.2835,38.8100,75,95,63815
1.8817,0.2884,38.7100,75,95,63818
1.8622,0.2884,38.7700,75,95,63822
1.8719,0.3030,38.6200,75,95,63825
1.8524,0.2835,38.6500,75,95,63828
1.8671,0.2835,38.7700,75,95,63832
1.9159,0.2884,38.6200,75,95,63836
1.8915,0.2884,38.7400,75,95,63839
1.9110,0.2933,38.5800,75,95,63842
1.8817,0.2884,38.7700,75,95,63845
1.8866,0.2835,38.7700,75,95,63849
1.9013,0.2981,38.6800,75,95,63852
1.8573,0.2884,38.6500,75,95,63855
1.8622,0.2933,38.6200,75,95,63858
1.8231,0.2884,38.7700,75,95,63862
1.8182,0.2835,38.7700,75,95,63865
1.8328,0.2933,38.7400,75,95,63868
1.8280,0.2884,38.7700,75,95,63872
1.8671,0.2884,38.6200,75,95,63876
1.8573,0.2835,38.8100,75,95,63879
1.8768,0.2835,38.7400,75,95,63882
1.9110,0.3079,38.5500,75,95,63885
1.8719,0.2884,38.7400,75,95,63889
1.8817,0.2884,38.6800,75,95,63892
1.8328,0.2688,38.7700,75,95,63895
1.8182,0.2835,38.7400,75,95,63898
1.8426,0.2884,38.6200,75,95,63902
1.8328,0.2884,38.6800,75,95,63905
1.8719,0.2933,38.5800,75,95,63908
1.8719,0.2835,38.7400,75,95,63911
1.8964,0.2835,38.7700,75,95,63916
1.9404,0.2933,38.8100,75,95,63919
1.9306,0.2884,38.7400,75,95,63922
1.9599,0.2884,38.6200,75,95,63925
1.9355,0.2688,38.7700,75,95,63929
1.9404,0.2835,38.8100,75,95,63932
1.9844,0.2981,38.7100,75,95,63935
1.9648,0.2884,38.8100,75,95,63938
2.0039,0.2933,38.6200,75,95,63942
1.9844,0.2933,38.8100,75,95,63945
1.9746,0.2835,38.6500,75,95,63948
1.9795,0.2933,38.5500,75,95,63951
1.9306,0.2884,38.7400,75,95,63955
1.9208,0.2933,38.6800,75,95,63959
1.8817,0.2884,38.7700,75,95,63962
1.8768,0.2835,38.0200,75,95,63965
1.9013,0.2933,38.7100,75,95,63969
1.8817,0.2884,38.7400,75,95,63972
1.8866,0.2884,38.5500,75,95,63975
1.8524,0.2884,38.7400,75,95,63978
1.8426,0.2835,38.7700,75,95,63982
1.8622,0.2981,38.5800,75,95,63985
1.8328,0.2884,38.7400,75,95,63988
1.8426,0.3226,38.6200,75,95,63991
1.8182,0.2884,38.7700,75,95,63995
1.8231,0.2835,38.7400,75,95,63998
1.8573,0.2933,38.6200,75,95,64002
1.8377,0.2933,38.7400,75,95,64005
1.8475,0.2884,38.8100,75,95,64009
1.8133,0.2884,38.7700,75,95,64012
1.8084,0.2688,38.7400,75,95,64015
1.8280,0.2981,38.6800,75,95,64018
1.8133,0.2884,38.7400,75,95,64022
1.8328,0.2884,38.6200,75,95,64025
1.8182,0.2884,38.7700,75,95,64028
1.8671,0.2884,38.7400,75,95,64031
1.8768,0.3030,38.5800,75,95,64035
1.8524,0.2884,38.7700,75,95,64038
1.8964,0.2884,38.6200,75,95,64041
1.8475,0.2884,38.7700,75,95,64045
1.8377,0.2884,38.8700,75,95,64049
1.8671,0.2933,38.5800,75,95,64052
1.8426,0.2884,38.7400,75,95,64055
1.8475,0.2884,38.6200,75,95,64058
1.8231,0.2884,38.7700,75,95,64062
1.8182,0.2835,38.7700,75,95,64065
1.8671,0.2981,38.6800,75,95,64068
1.8622,0.2933,38.7100,75,95,64071
1.8915,0.2884,38.6800,75,95,64075
1.8671,0.2884,38.7700,75,95,64078
1.8475,0.2835,38.7700,75,95,64081
1.8622,0.2884,38.5500,75,95,64084
1.8133,0.2884,38.7400,75,95,64089
1.8182,0.2884,38.6500,75,95,64092
1.7937,0.2884,38.7400,75,95,64095
1.7937,0.2835,38.7700,75,95,64098
1.8231,0.3226,38.6200,75,95,64102
1.8084,0.2933,38.7400,75,95,64105
1.8280,0.2884,38.6200,75,95,64108
1.8182,0.2688,38.7400,75,95,64111
1.8573,0.2786,38.8100,75,95,64115
1.8866,0.2933,38.6500,75,95,64118
1.8719,0.2884,38.9300,75,95,64121
1.8768,0.2884,38.6500,75,95,64124
1.8524,0.2884,38.7700,75,95,64129
1.8524,0.2933,38.8100,75,95,64132
1.8866,0.2981,38.8400,75,95,64135
1.8524,0.2884,38.9000,75,95,64138
1.8622,0.2884,38.6800,75,95,64142
1.8719,0.2884,38.7700,75,95,64145
1.8328,0.2835,38.7400,75,95,64148
1.8719,0.2981,38.6500,75,95,64151
1.8377,0.2884,38.7100,75,95,64155
1.8622,0.2835,38.6500,75,95,64158
1.8768,0.2884,38.8700,75,95,64161
1.9062,0.2835,38.8700,75,95,64164
1.9648,0.2981,38.6800,75,95,64168
