ecg,gsr,temp,hr,spo2,timest
1.8377,0.0293,39.7000,70,99,319469
1.8231,0.0147,39.8600,70,99,319473
1.8573,0.0244,39.7300,70,99,319476
1.8328,0.0244,39.7000,70,99,319479
1.8426,0.0244,39.8300,70,99,319482
1.8671,0.0147,39.8000,70,99,319486
1.8573,0.0244,39.8600,70,99,319490
1.8866,0.0196,39.7300,70,99,319493
1.8719,0.0244,39.8600,70,99,319497
1.8866,0.0196,39.8600,70,99,319500
1.9159,0.0244,39.8000,70,99,319503
1.9062,0.0196,39.8600,70,99,319507
1.9501,0.0196,39.6400,70,99,319510
1.9306,0.0244,39.8000,70,99,319513
1.9257,0.0196,39.8000,70,99,319517
1.9404,0.0293,39.8300,70,99,319520
1.9453,0.0196,39.8600,70,99,319523
2.0039,0.0293,39.5700,70,99,319526
1.9746,0.0244,39.8000,70,99,319531
1.9697,0.0147,39.9600,70,99,319534
1.9941,0.0244,39.8300,70,99,319537
2.0137,0.0196,39.8600,70,99,319541
2.0674,0.0342,39.6700,70,99,319544
2.0332,0.0635,39.8000,70,99,319547
2.0283,0.0196,39.8000,70,99,319551
2.0283,0.0196,39.8600,70,99,319554
2.0381,0.0196,39.8600,70,99,319557
2.0821,0.0342,39.8000,70,99,319560
2.0577,0.0244,39.8300,70,99,319564
2.0626,0.0244,39.7700,70,99,319567
2.0430,0.0244,39.8900,70,99,319570
2.0283,0.0196,39.8900,70,99,319575
2.0577,0.0244,39.7000,70,99,319578
2.0137,0.0244,39.8600,70,99,319581
2.0137,0.0244,39.7300,70,99,319585
1.9599,0.0244,39.8900,70,99,319588
1.9355,0.0147,39.9600,70,99,319591
1.9355,0.0342,39.7000,70,99,319594
1.8915,0.0196,39.8600,70,99,319598
1.8866,0.0196,39.7300,70,99,319601
1.8328,0.0196,39.8300,70,99,319604
1.8133,0.0147,39.8600,70,99,319608
1.7937,0.0244,39.6400,70,99,319611
1.7498,0.0391,39.8600,70,99,319614
1.7644,0.0293,39.6700,70,99,319619
1.7155,0.0196,39.8900,70,99,319622
1.7302,0.0147,39.8600,70,99,319625
1.7058,0.0293,39.8300,70,99,319629
1.6813,0.0293,39.8600,70,99,319632
1.7204,0.0293,39.6000,70,99,319635
1.6862,0.0244,39.7000,70,99,319638
1.6716,0.0196,39.9300,70,99,319642
1.6716,0.0244,39.9600,70,99,319645
1.6618,0.0196,39.8300,70,99,319648
1.7253,0.0391,39.6700,70,99,319652
1.6716,0.0244,39.8900,70,99,319655
1.6716,0.0293,39.8300,70,99,319659
1.6716,0.0244,39.8300,70,99,319663
1.6716,0.0196,39.9600,70,99,319666
1.7009,0.0293,39.7000,70,99,319669
1.6862,0.0244,39.8300,70,99,319673
1.6960,0.0196,39.8600,70,99,319676
1.6911,0.0244,39.8600,70,99,319679
1.6960,0.0196,39.9600,70,99,319682
1.7155,0.0293,39.8600,70,99,319686
1.7058,0.0293,39.8600,70,99,319689
1.7595,0.0244,39.7300,70,99,319692
1.7155,0.0244,39.8600,70,99,319696
1.7253,0.0196,39.8600,70,99,319699
1.7595,0.0293,39.7300,70,99,319703
1.7400,0.0196,39.8600,70,99,319707
1.7644,0.0147,39.7000,70,99,319710
1.7546,0.0196,39.8600,70,99,319713
