ecg,gsr,temp,hr,spo2,timest
1.7058,0.4057,39.0000,74,93,335544
1.6911,0.4106,39.1200,74,93,335547
1.6862,0.4008,39.1200,74,93,335551
1.7204,0.4106,39.0000,74,93,335554
1.6911,0.4301,39.1200,74,93,335557
1.7107,0.4106,39.0300,74,93,335560
1.6911,0.3959,39.0900,74,93,335564
1.6862,0.4154,39.1200,74,93,335567
1.7058,0.4057,38.9300,74,93,335570
1.6911,0.4057,39.1200,74,93,335575
1.7107,0.4057,38.9600,74,93,335578
1.6960,0.4057,39.0600,74,93,335581
1.7009,0.3959,39.1200,74,93,335585
1.7155,0.4106,39.0600,74,93,335588
1.7058,0.4008,39.0900,74,93,335591
1.7400,0.4106,38.8700,74,93,335594
1.7058,0.3959,39.1200,74,93,335598
1.7009,0.4008,39.2200,74,93,335601
1.7107,0.4057,39.0600,74,93,335604
1.6862,0.4008,39.0900,74,93,335608
1.7204,0.4154,38.8700,74,93,335611
1.6960,0.4057,39.0000,74,93,335614
1.6862,0.3910,39.1200,74,93,335619
1.6960,0.4057,39.0900,74,93,335622
1.7058,0.4008,39.1200,74,93,335625
1.7498,0.4203,39.1600,74,93,335628
1.7155,0.4057,39.0900,74,93,335632
1.7107,0.4008,39.0900,74,93,335635
1.7155,0.4008,39.0000,74,93,335638
1.7107,0.4106,39.1200,74,93,335642
1.7498,0.4106,39.0000,74,93,335645
1.7302,0.4057,39.0300,74,93,335648
1.7302,0.4008,39.0600,74,93,335652
1.7595,0.4106,39.1200,74,93,335655
1.7400,0.4008,39.0300,74,93,335659
1.7840,0.4057,39.0300,74,93,335662
1.7840,0.4057,39.1200,74,93,335666
1.8133,0.4057,38.9600,74,93,335669
1.7937,0.4008,39.2800,74,93,335672
1.7937,0.4203,39.1200,74,93,335676
1.8328,0.4106,39.0000,74,93,335679
1.8182,0.4057,39.1600,74,93,335682
1.8524,0.4057,39.0000,74,93,335686
1.8280,0.4008,39.0600,74,93,335689
1.8280,0.3959,39.1200,74,93,335692
1.8524,0.4154,39.0300,74,93,335695
1.8133,0.4008,39.1200,74,93,335699
1.8280,0.4057,38.9600,74,93,335703
1.7937,0.3910,39.0600,74,93,335706
1.8133,0.3959,39.1200,74,93,335710
1.7889,0.4057,39.1600,74,93,335713
1.7595,0.4057,39.1200,74,93,335716
1.7791,0.4106,38.8400,74,93,335720
1.7204,0.4008,39.0300,74,93,335723
1.7009,0.4008,39.1600,74,93,335726
1.6960,0.4057,39.0900,74,93,335729
1.6569,0.3861,39.1200,74,93,335733
1.6862,0.4203,38.8400,74,93,335736
1.6422,0.4106,39.0300,74,93,335739
1.6080,0.3959,39.0900,74,93,335744
1.5982,0.4008,39.0900,74,93,335747
1.5885,0.4057,39.1900,74,93,335750
1.6373,0.4154,38.9300,74,93,335754
1.6080,0.4057,39.1900,74,93,335757
1.6031,0.4057,39.0600,74,93,335760
1.5836,0.4008,39.1200,74,93,335764
1.5787,0.4106,39.0900,74,93,335767
1.6080,0.4203,39.0000,74,93,335770
1.5982,0.4008,39.0900,74,93,335773
1.6276,0.4057,39.0000,74,93,335777
1.6129,0.4008,39.1200,74,93,335780
1.6129,0.4057,39.1200,74,93,335783
1.6373,0.4057,39.0600,74,93,335788
1.6129,0.4008,39.1200,74,93,335791
1.6325,0.4154,39.0300,74,93,335794
1.6129,0.4008,39.1200,74,93,335798
1.6129,0.4008,39.1200,74,93,335801
1.6471,0.4057,39.0300,74,93,335804
1.6422,0.4008,39.1900,74,93,335807
1.6716,0.4106,38.9300,74,93,335811
1.6618,0.4008,39.0600,74,93,335814
1.6471,0.4008,39.2800,74,93,335817
1.6960,0.4057,39.0600,74,93,335821
1.6569,0.4008,39.1200,74,93,335824
1.6960,0.4106,38.9000,74,93,335827
1.6667,0.4057,39.0600,74,93,335832
1.6667,0.4008,39.1200,74,93,335835
1.6960,0.4057,39.1200,74,93,335838
1.7400,0.4350,39.0900,74,93,335841
1.8622,0.4203,38.8400,74,93,335845
1.9306,0.4008,39.0600,74,93,335848
2.0674,0.3959,39.1600,74,93,335851
2.2923,0.4154,39.0900,74,93,335855
2.4976,0.4008,39.1200,74,93,335858
2.7517,0.4203,38.9600,74,93,335861
2.8055,0.4057,39.0600,74,93,335865
2.7908,0.4008,39.0600,74,93,335868
2.6197,0.4008,39.0900,74,93,335872
2.3754,0.4008,39.1200,74,93,335875
2.1408,0.4106,38.9600,74,93,335879
1.8475,0.4057,39.1200,74,93,335882
1.6520,0.4057,39.0000,74,93,335885
1.5298,0.4008,39.1200,74,93,335889
1.4809,0.4301,39.1900,74,93,335892
1.5152,0.4106,39.0000,74,93,335895
1.5249,0.4057,39.1200,74,93,335899
1.5689,0.4057,39.0000,74,93,335902
1.5640,0.4008,39.1200,74,93,335905
1.5640,0.4008,39.1200,74,93,335908
1.5640,0.4008,39.0300,74,93,335912
1.5445,0.4008,39.1200,74,93,335916
1.5885,0.3959,39.0000,74,93,335919
1.5445,0.4008,39.0900,74,93,335923
1.5445,0.4154,39.0900,74,93,335926
1.5738,0.4106,39.0300,74,93,335929
1.5591,0.4008,39.1200,74,93,335933
1.6031,0.4106,38.9000,74,93,335936
1.5836,0.4057,39.0600,74,93,335939
1.5787,0.4008,39.0300,74,93,335942
1.5934,0.4057,39.0600,74,93,335946
1.5738,0.4008,39.1200,74,93,335949
1.6178,0.4106,39.0300,74,93,335952
1.6667,0.4203,38.9600,74,93,335956
1.6520,0.4008,39.0900,74,93,335960
1.6520,0.4057,39.0600,74,93,335964
1.6618,0.4008,39.1200,74,93,335967
1.6667,0.4008,39.1200,74,93,335970
1.7058,0.4057,39.0600,74,93,335974
1.6862,0.4057,39.1200,74,93,335977
1.6960,0.4057,39.0000,74,93,335980
1.6813,0.4057,39.1200,74,93,335983
1.6813,0.3861,39.1200,74,93,335987
1.7155,0.4154,39.0000,74,93,335990
1.6960,0.4008,39.1200,74,93,335993
1.7155,0.4106,38.9600,74,93,335997
1.6960,0.4008,39.0900,74,93,336001
1.7107,0.3959,39.1200,74,93,336004
1.7302,0.4057,39.0300,74,93,336008
1.7351,0.4008,39.1600,74,93,336011
1.7840,0.4106,39.0000,74,93,336014
1.7742,0.4008,39.0900,74,93,336017
1.7742,0.4008,39.1600,74,93,336021
1.8035,0.4154,39.0600,74,93,336024
1.7595,0.4008,39.0900,74,93,336027
1.7889,0.4057,38.9300,74,93,336031
1.7498,0.4106,39.1200,74,93,336034
1.7546,0.4008,39.1600,74,93,336037
1.7742,0.4057,39.0300,74,93,336041
1.7742,0.3959,39.1200,74,93,336045
1.8328,0.4154,38.8400,74,93,336048
1.8133,0.4106,39.0600,74,93,336052
1.8084,0.3959,39.1200,74,93,336055
