ecg,gsr,temp,hr,spo2,timest
1.9599,0.2981,37.1900,0,0,186797
1.9746,0.3128,37.1900,0,0,186800
1.9648,0.3079,37.2500,0,0,186803
1.9795,0.3128,37.0700,0,0,186807
1.9501,0.3079,37.2200,0,0,186810
1.9501,0.3128,37.2500,0,0,186813
1.9501,0.3128,37.2500,0,0,186816
1.9306,0.3079,37.2500,0,0,186819
1.9599,0.3128,37.1000,0,0,186823
1.9306,0.3128,37.2200,0,0,186826
1.9355,0.3177,37.2500,0,0,186829
1.9550,0.3128,37.1600,0,0,186832
1.9257,0.3079,37.2200,0,0,186835
1.9355,0.3128,37.1600,0,0,186840
1.9159,0.3079,37.2200,0,0,186843
1.9208,0.3079,37.2800,0,0,186846
1.9648,0.3226,36.9800,0,0,186849
1.9159,0.3079,37.2200,0,0,186852
1.9159,0.3030,37.1600,0,0,186856
1.9062,0.3177,37.2200,0,0,186859
1.9257,0.3079,37.2500,0,0,186862
1.9648,0.3226,36.9100,0,0,186865
1.9062,0.3079,37.2200,0,0,186868
1.9062,0.3079,37.2500,0,0,186872
1.9013,0.3079,37.2500,0,0,186875
1.8866,0.3079,37.1900,0,0,186878
1.8671,0.3079,37.3700,0,0,186882
1.8426,0.3079,37.2200,0,0,186885
1.8035,0.3079,37.2500,0,0,186889
1.7693,0.3030,37.2200,0,0,186892
1.7400,0.3030,37.2500,0,0,186895
1.7155,0.3079,37.2200,0,0,186898
1.6862,0.3030,37.2200,0,0,186901
1.6716,0.3079,37.2500,0,0,186904
1.6618,0.3079,37.1000,0,0,186908
1.6569,0.3079,37.2500,0,0,186911
1.6520,0.3079,37.2200,0,0,186914
1.6471,0.3079,37.1600,0,0,186917
1.6471,0.3079,37.2500,0,0,186920
1.6422,0.3030,37.2200,0,0,186925
1.6373,0.3226,37.3100,0,0,186928
1.6325,0.3177,37.2200,0,0,186931
1.6520,0.2884,37.2200,0,0,186934
1.6276,0.3079,37.2500,0,0,186937
1.6667,0.2981,37.2200,0,0,186941
1.6520,0.3079,37.1900,0,0,186944
1.6618,0.3030,37.2500,0,0,186947
1.6618,0.3079,37.2800,0,0,186950
1.6618,0.3079,37.2500,0,0,186953
1.6667,0.3079,37.2500,0,0,186957
1.6716,0.3079,37.3400,0,0,186960
1.6667,0.3079,37.2500,0,0,186963
1.6716,0.3079,37.2500,0,0,186967
1.6716,0.3079,37.1900,0,0,186970
1.6764,0.3079,37.2500,0,0,186974
1.6862,0.3177,37.1900,0,0,186977
1.6862,0.2981,37.2200,0,0,186980
1.7009,0.3079,37.3100,0,0,186983
1.6960,0.3079,37.2200,0,0,186986
1.7009,0.3030,37.2200,0,0,186990
1.7009,0.3030,37.1600,0,0,186993
1.7058,0.3079,37.2800,0,0,186996
1.7058,0.3128,37.4000,0,0,186999
1.7155,0.3030,37.2500,0,0,187002
1.7253,0.3079,37.1900,0,0,187006
1.7155,0.3030,37.4300,0,0,187010
1.7253,0.3079,37.2500,0,0,187013
1.7302,0.3079,37.0700,0,0,187016
1.7400,0.3275,37.2500,0,0,187019
1.7498,0.3079,37.2200,0,0,187023
1.7546,0.3324,37.2200,0,0,187026
1.7595,0.3079,37.2200,0,0,187029
1.7595,0.3079,37.2200,0,0,187032
1.7693,0.3128,37.2200,0,0,187035
1.7595,0.3128,37.2200,0,0,187038
1.7644,0.2981,37.2200,0,0,187042
1.7644,0.3079,37.2500,0,0,187045
1.7644,0.3079,37.2200,0,0,187048
1.7595,0.3079,37.2200,0,0,187052
1.7546,0.3079,37.2200,0,0,187055
1.7791,0.3030,37.2200,0,0,187060
1.7840,0.3030,37.2200,0,0,187063
1.7889,0.3030,37.2500,0,0,187066
1.7986,0.3079,37.2200,0,0,187070
1.8182,0.3079,37.2200,0,0,187073
1.8231,0.3030,37.2500,0,0,187076
1.8426,0.3079,37.2500,0,0,187079
1.8622,0.3079,37.3100,0,0,187082
1.8817,0.3079,37.1600,0,0,187086
1.8964,0.3079,37.2200,0,0,187089
1.9110,0.3079,37.2500,0,0,187092
1.9306,0.3177,37.2500,0,0,187096
1.9550,0.3226,37.2200,0,0,187099
1.9844,0.2981,37.2200,0,0,187103
2.0039,0.3324,37.2200,0,0,187106
2.0186,0.3177,37.2200,0,0,187109
