ecg,gsr,temp,hr,spo2,timest
1.8866,0.3372,38.3600,84,99,163289
1.9453,0.3519,37.4000,84,99,163292
1.9453,0.3519,38.3300,84,99,163295
1.9941,0.3568,38.2400,84,99,163299
1.9746,0.3421,38.3300,84,99,163302
1.9892,0.3421,38.3600,84,99,163305
2.0332,0.3519,38.2400,84,99,163308
1.9941,0.3275,38.3600,84,99,163312
2.0137,0.3470,38.1800,84,99,163315
1.9746,0.3470,38.1800,84,99,163318
1.9697,0.3275,38.3600,84,99,163322
1.9648,0.3568,37.8000,84,99,163325
1.9257,0.3421,38.3000,84,99,163329
1.9697,0.3519,38.1100,84,99,163333
1.9110,0.3421,38.2100,84,99,163336
1.9110,0.3421,38.4000,84,99,163339
1.9062,0.3470,38.3600,84,99,163343
1.8573,0.3763,38.3600,84,99,163346
1.8768,0.3568,38.0500,84,99,163349
1.8084,0.3470,38.3000,84,99,163352
1.7742,0.3421,38.3600,84,99,163356
1.7498,0.3519,38.3300,84,99,163359
1.7400,0.3470,38.4900,84,99,163362
1.7742,0.3617,38.1100,84,99,163366
1.7449,0.3519,38.2700,84,99,163369
1.7302,0.3470,38.2700,84,99,163373
1.7253,0.3568,38.3000,84,99,163377
1.7595,0.3421,38.3600,84,99,163380
1.7693,0.3470,38.2100,84,99,163383
1.7498,0.3470,38.4000,84,99,163386
1.7644,0.3812,38.2700,84,99,163390
1.7644,0.3470,38.4300,84,99,163393
1.6178,0.3470,38.3600,84,99,163398
1.7400,0.3519,38.3600,84,99,163401
1.9404,0.3519,38.2700,84,99,163404
2.1994,0.3470,38.3600,84,99,163408
2.5855,0.3568,38.0800,84,99,163411
2.9277,0.3763,38.2700,84,99,163415
3.2893,0.3372,38.4300,84,99,163419
3.6119,0.3519,38.2700,84,99,163422
3.7195,0.3519,38.3600,84,99,163425
3.6901,0.3568,38.0500,84,99,163429
3.2845,0.3470,38.2700,84,99,163432
2.8348,0.3421,38.3600,84,99,163435
2.3998,0.3470,38.3300,84,99,163438
2.0137,0.3470,38.4300,84,99,163442
1.7840,0.3666,38.1500,84,99,163445
1.5591,0.3519,38.3000,84,99,163448
1.4565,0.3421,38.3000,84,99,163452
1.4027,0.3421,38.3600,84,99,163456
1.3930,0.3421,38.3600,84,99,163459
1.4321,0.3470,38.2400,84,99,163463
1.4321,0.3470,38.3300,84,99,163466
1.4663,0.3470,38.3000,84,99,163469
1.4809,0.3470,38.3300,84,99,163473
1.4761,0.3421,38.3600,84,99,163476
1.5103,0.3568,38.2100,84,99,163479
1.5054,0.3470,38.3300,84,99,163482
1.5347,0.3568,38.2100,84,99,163486
1.5200,0.3324,38.3300,84,99,163489
1.5347,0.3421,38.4000,84,99,163492
1.5543,0.3715,38.2400,84,99,163496
1.5445,0.3275,38.4300,84,99,163500
1.5982,0.3519,38.1500,84,99,163503
1.5885,0.3470,38.3000,84,99,163507
1.6129,0.3372,38.3600,84,99,163510
1.6422,0.3568,38.3600,84,99,163513
1.6373,0.3715,38.3300,84,99,163517
1.6862,0.3568,38.1100,84,99,163520
1.6520,0.3372,38.3000,84,99,163523
1.6862,0.3470,38.3600,84,99,163526
1.6764,0.3470,38.3600,84,99,163530
1.6764,0.3324,38.3600,84,99,163533
1.7253,0.3666,38.0200,84,99,163536
1.6911,0.3421,38.2100,84,99,163540
1.6960,0.3519,38.3000,84,99,163544
1.7107,0.3470,38.3600,84,99,163547
1.7155,0.3617,38.3600,84,99,163551
1.7595,0.3470,38.1500,84,99,163554
1.7400,0.3812,38.3000,84,99,163557
1.7546,0.3275,38.2400,84,99,163561
1.7449,0.3470,38.3600,84,99,163564
1.7498,0.3421,38.3600,84,99,163567
1.7791,0.3519,38.2400,84,99,163571
1.7595,0.3470,38.3000,84,99,163574
1.7889,0.3519,38.2100,84,99,163577
1.7644,0.3372,38.3600,84,99,163580
1.7742,0.3470,38.3600,84,99,163585
1.7889,0.3421,38.2700,84,99,163588
1.7742,0.3470,38.4000,84,99,163591
1.8133,0.3470,38.1100,84,99,163595
1.7986,0.3470,38.3600,84,99,163598
1.8084,0.3470,38.3300,84,99,163601
1.8377,0.3470,38.2700,84,99,163605
1.8475,0.3275,38.3600,84,99,163608
1.8915,0.3519,38.2100,84,99,163611
1.8768,0.3568,38.2400,84,99,163614
1.8768,0.3421,38.3600,84,99,163618
1.8915,0.3470,38.3300,84,99,163621
1.8915,0.3470,38.3600,84,99,163624
1.9404,0.3568,38.0500,84,99,163629
1.9110,0.3861,38.2400,84,99,163632
1.9355,0.3275,38.3600,84,99,163635
1.9404,0.3470,38.3600,84,99,163639
1.9599,0.3421,38.4000,84,99,163642
2.0332,0.3715,38.1500,84,99,163645
2.0186,0.3519,38.2400,84,99,163649
2.0283,0.3421,38.2700,84,99,163652
2.0528,0.3470,38.4300,84,99,163655
2.0577,0.3470,38.3600,84,99,163658
2.1163,0.3568,38.3600,84,99,163662
2.1017,0.3372,38.3300,84,99,163665
2.1359,0.3470,38.2100,84,99,163668
2.1261,0.3421,38.4000,84,99,163673
2.1408,0.3421,38.3600,84,99,163676
2.1799,0.3568,38.2100,84,99,163679
2.1457,0.3519,38.3300,84,99,163683
2.1750,0.3568,38.2700,84,99,163686
2.1261,0.3421,38.3600,84,99,163689
2.1163,0.3421,38.4000,84,99,163693
2.1212,0.3470,38.2400,84,99,163696
2.0870,0.3470,38.3300,84,99,163699
