ecg,gsr,temp,hr,spo2,timest
1.9208,0.4106,39.4400,82,97,206398
1.8915,0.4154,39.3200,82,97,206401
1.8231,0.4057,39.4100,82,97,206404
1.7986,0.4106,39.4400,82,97,206407
1.7937,0.4203,39.3800,82,97,206411
1.7449,0.4057,39.4400,82,97,206414
1.7595,0.4203,39.2200,82,97,206417
1.7302,0.4106,39.4400,82,97,206422
1.7107,0.4106,39.4400,82,97,206425
1.7204,0.4154,39.5100,82,97,206428
1.6862,0.4057,39.4800,82,97,206432
1.7302,0.4252,39.2200,82,97,206435
1.6911,0.4106,39.3500,82,97,206438
1.6667,0.3861,39.5400,82,97,206442
1.6667,0.4350,39.4100,82,97,206445
1.6667,0.4057,39.4400,82,97,206448
1.7155,0.4350,39.2500,82,97,206451
1.6618,0.4154,39.4100,82,97,206455
1.6667,0.4106,39.3800,82,97,206458
1.6569,0.4106,39.4800,82,97,206461
1.6471,0.4057,39.4400,82,97,206466
1.6862,0.4252,39.3200,82,97,206469
1.6667,0.4106,39.4400,82,97,206472
1.6862,0.4154,39.3500,82,97,206476
1.6716,0.4106,39.4100,82,97,206479
1.6764,0.3861,39.4400,82,97,206482
1.7107,0.4252,39.3200,82,97,206486
1.6862,0.4106,39.4100,82,97,206489
1.7155,0.4252,39.3500,82,97,206492
1.6911,0.4057,39.4100,82,97,206496
1.6911,0.4106,39.4800,82,97,206499
1.6813,0.4154,39.3500,82,97,206502
1.5934,0.4106,39.4400,82,97,206505
1.5494,0.4154,39.2800,82,97,206510
1.4614,0.4106,38.9600,82,97,206513
1.4223,0.4154,39.4400,82,97,206516
1.4956,0.4154,39.4100,82,97,206520
1.6862,0.4057,39.4800,82,97,206523
2.0723,0.4301,39.2200,82,97,206526
2.4487,0.4106,39.3500,82,97,206530
2.9521,0.4203,39.4800,82,97,206533
3.4653,0.4154,39.4100,82,97,206536
3.7879,0.4350,39.4800,82,97,206540
3.9101,0.4399,39.2200,82,97,206543
3.5533,0.4154,39.4400,82,97,206546
3.1134,0.4106,39.4100,82,97,206550
2.6295,0.4106,39.4400,82,97,206554
2.1603,0.4350,39.4400,82,97,206557
1.8280,0.4252,39.2800,82,97,206560
1.5103,0.4154,39.4100,82,97,206564
1.3685,0.4203,39.3500,82,97,206567
1.3148,0.4106,39.4800,82,97,206570
1.3343,0.4057,39.4400,82,97,206574
1.4027,0.4203,39.3500,82,97,206577
1.4174,0.4106,39.5100,82,97,206580
1.4761,0.4252,39.3500,82,97,206584
1.4809,0.4106,39.0000,82,97,206587
1.5005,0.4106,39.5100,82,97,206590
1.5543,0.4057,39.4400,82,97,206594
1.5347,0.4106,38.9000,82,97,206598
1.5738,0.4350,39.3200,82,97,206601
1.5640,0.4106,39.5400,82,97,206604
1.5738,0.4106,39.4400,82,97,206608
1.5982,0.4203,39.3500,82,97,206611
1.5934,0.4106,39.3200,82,97,206614
1.6325,0.4399,39.2500,82,97,206618
1.6178,0.4203,39.3800,82,97,206621
1.6325,0.4057,39.4800,82,97,206624
1.6618,0.4203,39.4400,82,97,206628
1.6520,0.4106,39.4800,82,97,206631
1.7107,0.4301,39.1900,82,97,206635
1.6813,0.4154,39.6000,82,97,206638
1.7058,0.4106,39.4400,82,97,206642
1.6960,0.4106,39.4400,82,97,206645
1.7058,0.4106,39.4400,82,97,206648
1.7742,0.4350,39.3500,82,97,206652
1.7302,0.4203,39.4100,82,97,206655
1.7449,0.4057,39.3500,82,97,206658
1.7400,0.4106,39.5400,82,97,206662
1.7546,0.4106,39.4400,82,97,206665
1.7889,0.4252,39.3800,82,97,206668
1.7693,0.4106,39.4400,82,97,206672
1.7986,0.4154,39.3500,82,97,206675
1.7791,0.4350,39.4400,82,97,206679
1.7889,0.4106,39.4400,82,97,206682
1.8280,0.4252,39.4100,82,97,206686
1.8084,0.4106,39.5100,82,97,206689
1.8377,0.4154,39.3500,82,97,206692
1.8084,0.4008,39.3800,82,97,206696
1.8426,0.4106,39.4400,82,97,206699
1.8475,0.4154,39.7000,82,97,206702
1.8280,0.4154,39.4400,82,97,206706
1.8719,0.4203,39.2500,82,97,206709
1.8475,0.4106,39.4400,82,97,206712
1.8524,0.4057,39.4800,82,97,206716
1.8768,0.4154,39.4100,82,97,206720
1.8768,0.4106,39.3500,82,97,206723
1.9355,0.4301,39.2200,82,97,206726
1.8964,0.4106,39.4100,82,97,206730
1.9110,0.4106,39.4800,82,97,206733
1.9306,0.4154,39.4400,82,97,206736
1.9257,0.4154,39.4400,82,97,206740
1.9941,0.4252,39.2200,82,97,206743
1.9550,0.4203,39.4100,82,97,206746
1.9648,0.4106,39.4100,82,97,206750
1.9648,0.4057,39.4100,82,97,206753
1.9941,0.4106,39.5400,82,97,206756
2.0283,0.4252,39.2800,82,97,206760
1.9990,0.4252,39.4800,82,97,206764
2.0137,0.4106,39.3500,82,97,206767
2.0088,0.4106,39.4800,82,97,206770
2.0235,0.4106,39.5100,82,97,206774
2.0723,0.4154,39.3200,82,97,206777
2.0381,0.4106,39.4800,82,97,206780
2.0674,0.4203,39.4100,82,97,206784
2.0381,0.4057,39.5100,82,97,206787
2.0283,0.4057,39.4800,82,97,206790
2.0479,0.4154,39.4100,82,97,206794
2.0137,0.4106,39.5100,82,97,206797
