ecg,gsr,temp,hr,spo2,timest
1.7204,0.2688,38.6500,71,97,336161
1.7009,0.2639,38.8100,71,97,336164
1.7253,0.2493,38.6200,71,97,336168
1.7009,0.2590,38.7700,71,97,336172
1.7058,0.2590,38.8100,71,97,336175
1.7253,0.2639,38.7100,71,97,336179
1.7155,0.2639,38.7700,71,97,336182
1.7595,0.2737,38.6200,71,97,336185
1.7253,0.2639,38.8700,71,97,336189
1.7400,0.2590,38.7700,71,97,336192
1.7400,0.2639,38.7100,71,97,336195
1.7302,0.2590,38.9300,71,97,336198
1.7742,0.2688,38.5200,71,97,336202
1.7351,0.2590,38.7700,71,97,336205
1.7546,0.2590,38.8700,71,97,336208
1.7644,0.2639,38.7100,71,97,336212
1.7351,0.2590,38.9000,71,97,336216
1.7840,0.2688,38.4900,71,97,336219
1.7595,0.2737,38.6800,71,97,336223
1.7546,0.2590,38.7700,71,97,336226
1.7546,0.2688,38.7400,71,97,336229
1.7889,0.2639,38.7700,71,97,336233
1.7937,0.2786,38.6800,71,97,336236
1.7449,0.2639,38.7100,71,97,336239
1.7595,0.2590,38.7100,71,97,336242
1.7498,0.2639,38.6500,71,97,336246
1.7449,0.2493,38.7700,71,97,336249
1.7889,0.2786,38.6200,71,97,336252
1.7498,0.2786,38.7400,71,97,336257
1.7742,0.2542,38.6800,71,97,336260
1.7546,0.2639,38.7700,71,97,336263
1.7498,0.2688,38.8100,71,97,336267
1.7742,0.2688,38.7100,71,97,336270
1.7498,0.2639,38.6500,71,97,336273
1.7742,0.2590,38.6500,71,97,336276
1.7595,0.2590,38.8400,71,97,336280
1.7742,0.2590,38.8400,71,97,336283
1.8084,0.2688,38.6800,71,97,336286
1.7644,0.2688,38.7700,71,97,336290
1.7937,0.2639,38.6200,71,97,336293
1.7791,0.2590,38.7700,71,97,336296
1.7840,0.2639,38.7700,71,97,336301
1.8084,0.2639,38.7100,71,97,336304
1.7937,0.2639,38.7700,71,97,336307
1.8328,0.2639,38.5200,71,97,336311
1.7937,0.2590,38.7700,71,97,336314
1.8035,0.2542,38.8100,71,97,336317
1.8475,0.2688,38.7400,71,97,336320
1.8280,0.2590,38.7700,71,97,336324
1.8866,0.2737,38.5200,71,97,336327
1.8524,0.2590,38.7400,71,97,336330
1.8671,0.2590,38.4300,71,97,336334
1.8719,0.2590,38.7400,71,97,336337
1.8768,0.2590,38.8700,71,97,336340
1.9453,0.2933,38.5500,71,97,336345
1.9453,0.2688,38.7100,71,97,336348
1.9110,0.2590,38.4300,71,97,336351
1.9355,0.2493,38.7700,71,97,336355
1.9306,0.2590,38.8100,71,97,336358
1.9844,0.2688,38.5200,71,97,336361
1.9404,0.2639,38.8100,71,97,336364
1.9599,0.2639,38.0500,71,97,336368
1.9257,0.2590,38.8100,71,97,336371
1.9306,0.2493,38.7700,71,97,336374
1.9453,0.2688,38.9300,71,97,336378
1.9159,0.2590,38.7700,71,97,336381
1.9404,0.2688,38.6800,71,97,336385
1.8719,0.2639,39.0000,71,97,336389
1.8475,0.2639,38.7700,71,97,336392
1.8426,0.2639,38.7100,71,97,336395
1.8231,0.2590,38.6800,71,97,336398
1.8377,0.2639,38.6500,71,97,336402
1.7986,0.2639,38.7700,71,97,336405
1.7889,0.2639,38.7700,71,97,336408
1.7840,0.2688,38.8100,71,97,336412
1.7449,0.2639,38.7700,71,97,336415
1.7840,0.2688,38.5200,71,97,336418
1.7546,0.2688,38.6500,71,97,336422
1.7449,0.2639,38.7700,71,97,336425
1.7498,0.2639,38.6500,71,97,336429
1.7302,0.2639,38.8100,71,97,336433
1.7595,0.2737,38.4900,71,97,336436
1.6813,0.2688,38.7400,71,97,336439
1.6471,0.2639,38.7700,71,97,336442
1.6129,0.2639,38.7700,71,97,336446
1.6373,0.2590,38.7700,71,97,336449
1.8328,0.2835,38.5500,71,97,336452
1.9941,0.2590,38.9600,71,97,336456
2.3558,0.2688,38.7100,71,97,336459
2.7761,0.2639,38.7700,71,97,336462
3.2063,0.2542,38.7700,71,97,336466
3.6315,0.2737,38.6800,71,97,336470
3.8123,0.2639,38.8400,71,97,336473
3.8661,0.2639,38.6500,71,97,336476
3.5875,0.2590,38.7700,71,97,336480
3.1720,0.2590,38.8400,71,97,336483
2.7028,0.2737,38.6200,71,97,336486
2.1505,0.2590,38.8700,71,97,336490
1.7791,0.2688,38.6500,71,97,336493
1.4907,0.2493,38.7400,71,97,336496
1.3636,0.2590,38.7700,71,97,336500
1.3636,0.2688,38.7100,71,97,336503
1.3343,0.2590,38.8100,71,97,336506
1.3832,0.2639,38.8400,71,97,336510
1.3881,0.2590,38.7700,71,97,336514
1.4418,0.2590,38.8400,71,97,336517
1.5005,0.2590,38.7400,71,97,336520
1.5396,0.2542,38.7700,71,97,336524
1.6129,0.2688,38.5800,71,97,336527
1.6080,0.2590,38.7700,71,97,336530
