ecg,gsr,temp,hr,spo2,timest
1.5591,0.2884,38.2400,93,93,128149
1.5640,0.2884,38.4000,93,93,128153
1.5836,0.2835,38.4000,93,93,128156
1.6129,0.2933,38.2100,93,93,128159
1.6080,0.2981,38.3600,93,93,128162
1.6178,0.2884,38.2400,93,93,128166
1.5885,0.2884,38.4600,93,93,128169
1.5934,0.2933,38.4300,93,93,128173
1.5982,0.2884,38.4900,93,93,128177
1.6080,0.2933,38.3600,93,93,128180
1.6276,0.2933,38.2400,93,93,128183
1.6129,0.3030,38.4000,93,93,128187
1.6227,0.2835,38.4000,93,93,128190
1.6422,0.2933,38.3000,93,93,128193
1.6276,0.2884,38.4000,93,93,128197
1.6667,0.2933,38.1500,93,93,128200
1.6569,0.2933,38.4900,93,93,128203
1.6569,0.2835,38.4300,93,93,128206
1.6862,0.2933,38.3600,93,93,128210
1.6764,0.2835,38.3600,93,93,128214
1.7253,0.2981,38.0500,93,93,128217
1.6911,0.2884,38.4900,93,93,128221
1.6862,0.2835,38.3600,93,93,128224
1.6960,0.2884,38.3600,93,93,128227
1.7009,0.2835,38.3600,93,93,128231
1.7644,0.3079,38.1800,93,93,128234
1.7302,0.2933,38.4300,93,93,128237
1.7253,0.2835,38.3000,93,93,128241
1.7204,0.2835,38.3600,93,93,128244
1.7009,0.2884,38.3600,93,93,128247
1.7253,0.2933,38.2700,93,93,128250
1.7058,0.2884,38.3600,93,93,128254
1.7253,0.2884,38.2100,93,93,128258
1.7107,0.2884,38.4000,93,93,128261
1.7155,0.2835,38.1800,93,93,128265
1.7498,0.3030,38.2400,93,93,128268
1.7302,0.2884,38.3600,93,93,128271
1.7546,0.2933,38.2700,93,93,128275
1.7351,0.2786,38.3300,93,93,128278
1.7302,0.2835,38.4000,93,93,128281
1.7498,0.2933,38.3000,93,93,128285
1.7449,0.2933,38.3600,93,93,128288
1.7791,0.2884,38.3300,93,93,128291
1.7693,0.2786,38.3300,93,93,128294
1.7742,0.2835,38.4300,93,93,128299
1.7889,0.2981,38.3000,93,93,128302
1.7742,0.2786,38.3600,93,93,128305
1.8231,0.2933,38.0500,93,93,128309
1.7889,0.2688,38.3300,93,93,128312
1.7986,0.2835,38.4000,93,93,128315
1.8084,0.2884,38.2700,93,93,128319
1.8035,0.2688,38.3600,93,93,128322
1.8573,0.3030,38.0800,93,93,128325
1.8280,0.2884,38.3300,93,93,128328
1.8231,0.2835,38.3600,93,93,128332
1.8280,0.2884,38.4600,93,93,128335
1.8280,0.2835,38.4300,93,93,128338
1.8768,0.2981,38.2100,93,93,128343
1.8426,0.2981,38.3000,93,93,128346
1.8377,0.2786,38.3000,93,93,128349
1.8231,0.2884,38.4600,93,93,128353
1.8182,0.2933,38.3600,93,93,128356
1.8475,0.2981,38.2400,93,93,128359
1.8280,0.2981,38.3600,93,93,128363
1.8475,0.2688,38.2400,93,93,128366
1.8035,0.2835,38.2700,93,93,128369
1.7937,0.2884,38.4000,93,93,128372
1.8084,0.2884,38.3000,93,93,128376
1.8084,0.2884,38.4300,93,93,128379
1.8377,0.2933,38.2400,93,93,128382
1.7986,0.2884,38.4000,93,93,128387
1.7840,0.2835,38.4000,93,93,128390
1.7937,0.3177,38.2400,93,93,128393
1.7742,0.2884,38.3600,93,93,128397
