ecg,gsr,temp,hr,spo2,timest
1.8231,0.0538,39.4100,71,96,578676
1.7595,0.0489,39.8000,71,96,578679
1.7449,0.0489,39.8800,71,96,578682
1.7449,0.0538,39.7700,71,96,578685
1.7204,0.0538,39.8500,71,96,578690
1.7498,0.0587,39.5100,71,96,578693
1.7058,0.0587,39.7200,71,96,578696
1.6667,0.0489,39.8300,71,96,578700
1.6764,0.0538,39.8300,71,96,578703
1.6716,0.0538,39.9100,71,96,578706
1.7204,0.0684,39.5900,71,96,578710
1.6911,0.0489,39.8000,71,96,578713
1.7009,0.0342,39.7200,71,96,578716
1.6862,0.0538,39.8800,71,96,578720
1.6862,0.0587,39.8800,71,96,578723
1.7009,0.0635,39.6900,71,96,578726
1.6813,0.0587,39.8500,71,96,578731
1.7058,0.0538,39.6700,71,96,578734
1.7009,0.0538,39.8500,71,96,578737
1.7155,0.0538,39.8500,71,96,578740
1.7253,0.0538,39.7700,71,96,578744
1.6960,0.0489,39.8300,71,96,578747
1.7107,0.0587,39.6700,71,96,578750
1.6862,0.0440,39.8800,71,96,578754
1.7155,0.0489,39.8300,71,96,578757
1.7742,0.0587,39.6700,71,96,578760
1.7302,0.0782,39.8500,71,96,578764
1.7644,0.0538,39.5600,71,96,578767
1.7546,0.0538,39.7200,71,96,578770
1.7449,0.0489,39.8800,71,96,578775
1.7595,0.0538,39.8300,71,96,578778
1.7498,0.0538,39.8500,71,96,578781
1.7986,0.0587,39.4800,71,96,578785
1.7546,0.0538,39.7700,71,96,578788
1.7693,0.0440,39.8500,71,96,578791
1.7742,0.0538,39.9100,71,96,578794
1.7742,0.0538,39.8500,71,96,578798
1.8231,0.0684,39.5400,71,96,578801
1.7937,0.0587,39.7500,71,96,578804
1.7986,0.0587,39.7200,71,96,578808
1.7840,0.0538,39.8500,71,96,578811
1.7595,0.0342,39.8500,71,96,578817
1.7693,0.0489,39.8500,71,96,578820
1.8035,0.0587,39.6700,71,96,578823
1.8035,0.0538,39.8500,71,96,578827
1.8084,0.0489,39.6400,71,96,578830
1.7840,0.0831,39.7200,71,96,578833
1.7644,0.0489,39.8500,71,96,578837
1.7693,0.0587,39.7700,71,96,578840
1.7546,0.0538,39.8800,71,96,578843
1.7889,0.0635,39.5100,71,96,578847
1.7498,0.0489,39.8800,71,96,578850
1.7546,0.0489,39.8500,71,96,578853
1.7742,0.0587,39.7700,71,96,578856
1.7693,0.0538,39.8800,71,96,578861
1.8280,0.0587,39.4800,71,96,578864
1.8084,0.0538,39.7200,71,96,578867
1.8133,0.0489,39.7700,71,96,578871
1.8133,0.0538,39.8300,71,96,578874
1.8280,0.0538,39.8500,71,96,578877
1.8475,0.0635,39.6400,71,96,578881
1.8182,0.0587,39.8000,71,96,578884
1.8133,0.0489,39.6900,71,96,578887
1.7986,0.0538,39.8500,71,96,578891
1.7986,0.0831,39.8500,71,96,578894
1.8377,0.0587,39.6400,71,96,578897
