ecg,gsr,temp,hr,spo2,timest
1.7155,0.2835,39.2800,70,96,76336
1.5200,0.2835,39.2500,70,96,76339
1.4076,0.2786,39.2800,70,96,76342
1.3978,0.2884,39.1200,70,96,76345
1.3783,0.2835,39.2800,70,96,76349
1.4125,0.2737,39.3500,70,96,76352
1.4712,0.2884,39.1900,70,96,76355
1.4858,0.2786,39.2800,70,96,76358
1.5543,0.2786,39.0900,70,96,76362
1.5494,0.2737,39.1900,70,96,76365
1.5640,0.2737,38.9300,70,96,76368
1.6031,0.2835,39.2200,70,96,76371
1.6031,0.2688,39.2500,70,96,76376
1.6422,0.2835,39.0600,70,96,76379
1.6178,0.2884,39.1900,70,96,76382
1.6276,0.2737,39.4100,70,96,76385
1.6618,0.2835,39.1200,70,96,76389
1.6716,0.2786,39.2800,70,96,76392
1.7107,0.2786,39.0900,70,96,76395
1.6911,0.2786,39.2800,70,96,76398
1.7058,0.2786,39.3800,70,96,76402
1.7253,0.2835,39.1900,70,96,76405
1.7204,0.2786,39.2800,70,96,76408
1.7693,0.2835,39.0900,70,96,76411
1.7546,0.2786,39.1600,70,96,76416
1.7595,0.2786,39.2800,70,96,76419
1.7840,0.2835,39.1900,70,96,76422
1.7742,0.2737,39.2800,70,96,76425
1.8182,0.2786,39.0900,70,96,76429
1.7986,0.2786,39.2200,70,96,76432
1.8182,0.2786,39.2800,70,96,76435
1.8475,0.2835,39.1900,70,96,76438
1.8328,0.2786,39.3200,70,96,76442
1.8768,0.2786,39.0900,70,96,76445
1.8524,0.2786,39.2800,70,96,76448
1.8768,0.2737,39.2800,70,96,76451
1.9062,0.3079,39.1600,70,96,76455
1.8915,0.2786,39.2200,70,96,76459
1.9306,0.2786,39.1900,70,96,76462
1.9208,0.2786,39.1600,70,96,76465
1.9257,0.3079,39.3200,70,96,76469
1.9844,0.2835,39.1900,70,96,76472
1.9648,0.2786,39.2500,70,96,76475
2.0088,0.2835,39.0900,70,96,76478
1.9795,0.2835,39.0300,70,96,76482
2.0479,0.2737,39.1900,70,96,76486
2.0626,0.2737,39.2800,70,96,76490
2.0870,0.2786,39.2500,70,96,76493
2.0821,0.2737,39.2800,70,96,76496
2.1603,0.2884,39.1200,70,96,76499
2.1554,0.2835,39.1900,70,96,76504
2.1799,0.2737,39.2800,70,96,76507
2.2239,0.2786,39.2500,70,96,76510
2.2092,0.3177,39.2800,70,96,76513
2.3021,0.2835,39.0300,70,96,76517
