ecg,gsr,temp,hr,spo2,timest
3.6315,0.2737,38.4000,59,96,64416
4.2229,0.2786,38.5200,59,96,64419
4.5601,0.2737,38.4600,59,96,64422
4.8827,0.3079,38.3000,59,96,64425
4.8534,0.2835,38.4600,59,96,64430
4.6334,0.2737,38.4300,59,96,64433
4.0567,0.2835,38.4300,59,96,64436
3.3040,0.2737,38.4600,59,96,64439
2.6784,0.2933,38.1800,59,96,64443
2.0821,0.2786,38.3600,59,96,64446
1.7204,0.2688,38.4600,59,96,64449
1.5054,0.2786,38.4300,59,96,64452
1.3881,0.2737,38.4600,59,96,64456
1.3783,0.2981,38.2100,59,96,64459
1.3294,0.2786,38.4300,59,96,64462
1.3050,0.3030,38.4600,59,96,64465
1.2952,0.2786,38.4000,59,96,64470
1.2659,0.2737,38.4900,59,96,64473
1.3148,0.2884,38.1800,59,96,64476
1.2854,0.2737,38.4000,59,96,64479
1.2854,0.2688,38.5200,59,96,64483
1.2952,0.2786,38.4300,59,96,64486
1.3099,0.2737,38.4600,59,96,64489
1.3685,0.2884,38.2100,59,96,64492
1.3490,0.2786,37.6800,59,96,64496
1.3881,0.2737,38.4900,59,96,64499
1.3978,0.2884,38.4600,59,96,64502
1.4174,0.2737,38.3300,59,96,64505
1.4761,0.2884,38.1800,59,96,64509
1.4761,0.2786,38.4000,59,96,64513
1.4907,0.2737,38.4600,59,96,64516
1.5152,0.2786,38.4300,59,96,64519
1.5347,0.2737,38.4600,59,96,64523
1.6325,0.2884,38.1100,59,96,64526
1.5738,0.2835,38.4000,59,96,64529
1.5982,0.2737,38.4300,59,96,64532
1.6227,0.2835,38.4300,59,96,64536
1.6325,0.2786,38.4600,59,96,64539
1.6960,0.2933,38.1100,59,96,64542
1.6667,0.2786,38.4000,59,96,64545
1.6764,0.2737,38.4600,59,96,64549
1.6862,0.2786,38.4300,59,96,64552
1.7009,0.2737,38.4600,59,96,64556
1.7595,0.2884,38.1800,59,96,64559
1.7351,0.2835,38.4000,59,96,64563
1.7546,0.2737,38.4600,59,96,64566
1.7644,0.2835,38.4300,59,96,64569
1.7791,0.2786,38.4600,59,96,64572
1.8475,0.2884,38.1500,59,96,64576
1.8280,0.2786,38.4000,59,96,64579
1.8377,0.2835,38.4900,59,96,64582
1.8622,0.2786,38.5500,59,96,64585
1.8768,0.2737,38.4900,59,96,64589
1.9501,0.2786,38.1800,59,96,64592
1.9257,0.2737,38.4000,59,96,64595
1.9550,0.2737,38.4900,59,96,64599
1.9746,0.2835,38.4300,59,96,64603
2.0088,0.2786,38.4300,59,96,64606
2.0674,0.2884,38.1800,59,96,64609
2.0479,0.2786,38.4300,59,96,64612
2.0577,0.2737,38.5800,59,96,64616
2.0870,0.2835,38.4300,59,96,64619
2.0919,0.2737,38.4600,59,96,64622
2.1652,0.2884,38.2100,59,96,64625
2.1310,0.2786,38.4000,59,96,64629
2.1603,0.2786,38.4600,59,96,64632
2.1701,0.2835,38.4000,59,96,64635
2.1750,0.2737,38.4600,59,96,64638
2.2532,0.2835,38.1800,59,96,64643
2.2190,0.2737,38.4000,59,96,64646
2.2532,0.2688,38.4900,59,96,64649
2.2825,0.2786,38.4300,59,96,64652
2.3069,0.2786,38.4300,59,96,64656
2.4047,0.2884,38.2100,59,96,64659
2.4047,0.2835,38.3300,59,96,64662
2.4242,0.2737,38.5500,59,96,64665
2.4780,0.2835,38.4600,59,96,64669
2.4878,0.2786,38.4600,59,96,64672
2.5758,0.3079,38.2100,59,96,64675
2.5562,0.2786,38.4000,59,96,64678
2.5611,0.2737,38.4600,59,96,64683
2.5904,0.2835,38.3600,59,96,64686
2.5660,0.2737,38.4300,59,96,64689
2.6295,0.2786,38.2100,59,96,64692
2.5415,0.2737,38.4300,59,96,64695
2.5220,0.2737,38.4900,59,96,64699
2.4976,0.2835,38.3300,59,96,64702
2.4242,0.2688,38.4300,59,96,64705
2.4047,0.2884,38.1800,59,96,64708
2.2923,0.2786,38.3600,59,96,64712
2.2190,0.2737,38.4900,59,96,64715
2.1212,0.2933,38.3600,59,96,64718
2.0039,0.2786,37.7100,59,96,64721
1.9404,0.2835,38.2400,59,96,64726
1.8035,0.2737,38.3600,59,96,64729
1.7155,0.2737,38.4900,59,96,64732
1.6520,0.2688,38.3300,59,96,64735
1.5543,0.2688,38.4600,59,96,64739
1.5103,0.2835,38.2400,59,96,64742
1.4125,0.2786,38.4900,59,96,64745
1.3539,0.2737,38.4600,59,96,64748
1.3245,0.3128,38.3300,59,96,64752
1.2708,0.2786,38.4900,59,96,64755
1.2757,0.2835,38.2100,59,96,64758
1.2561,0.2786,38.3600,59,96,64761
1.2366,0.2835,38.4600,59,96,64765
1.2414,0.2835,38.3600,59,96,64769
1.2317,0.2737,38.4600,59,96,64772
1.2708,0.2786,38.2400,59,96,64775
1.2512,0.2835,38.3600,59,96,64779
1.2610,0.2737,38.4900,59,96,64782
1.2805,0.2786,38.3300,59,96,64785
1.2952,0.2835,38.4600,59,96,64788
1.3196,0.2786,38.3300,59,96,64792
1.3099,0.2737,38.4000,59,96,64795
1.3343,0.2688,38.4600,59,96,64798
1.3734,0.2884,38.2700,59,96,64801
1.3636,0.2884,38.4600,59,96,64805
1.4027,0.2786,38.2400,59,96,64808
1.4027,0.2786,38.4000,59,96,64812
1.4174,0.2737,38.4000,59,96,64815
1.4516,0.2835,37.7700,59,96,64819
1.4565,0.2786,38.5200,59,96,64822
1.5005,0.2737,38.3000,59,96,64825
1.4858,0.2737,38.4300,59,96,64828
1.5152,0.2737,38.4600,59,96,64832
1.5347,0.2835,38.4300,59,96,64835
1.5445,0.2835,38.4600,59,96,64838
1.5787,0.2786,38.2700,59,96,64841
1.5787,0.2688,38.4900,59,96,64845
1.5982,0.2884,38.4900,59,96,64848
1.6276,0.2835,37.6800,59,96,64851
1.6178,0.2786,38.4900,59,96,64855
1.6520,0.2786,38.2700,59,96,64859
1.6422,0.2688,38.4000,59,96,64862
1.6569,0.2737,38.4900,59,96,64865
1.6764,0.2835,38.3300,59,96,64868
1.7009,0.2737,38.4600,59,96,64872
1.7058,0.2786,38.5800,59,96,64875
1.6813,0.2835,38.2400,59,96,64878
1.6569,0.2737,38.4600,59,96,64882
1.6667,0.2737,38.4600,59,96,64885
1.6764,0.2786,38.4000,59,96,64888
1.6520,0.2737,38.4300,59,96,64892
1.6960,0.2835,38.2100,59,96,64896
1.6862,0.2835,38.3600,59,96,64899
1.6911,0.2737,38.3600,59,96,64902
1.7155,0.2835,38.4900,59,96,64906
1.7107,0.2737,38.4900,59,96,64909
1.7498,0.2884,38.1800,59,96,64912
1.7204,0.2737,38.4000,59,96,64915
1.7204,0.2737,38.4900,59,96,64918
1.7498,0.2835,38.4300,59,96,64922
1.7400,0.2981,38.4600,59,96,64925
1.7889,0.2835,38.2100,59,96,64928
1.7449,0.2737,38.4600,59,96,64931
1.7693,0.2737,38.4600,59,96,64935
1.7644,0.2884,38.3300,59,96,64939
1.7498,0.2786,38.4900,59,96,64942
1.7840,0.2835,38.2400,59,96,64945
1.7791,0.2884,38.3300,59,96,64949
1.7742,0.2737,38.4600,59,96,64952
1.7937,0.2884,38.3600,59,96,64955
1.7693,0.2835,38.4600,59,96,64958
1.8231,0.2835,38.2100,59,96,64962
1.7937,0.2786,38.4300,59,96,64965
1.7937,0.2737,38.4900,59,96,64968
1.7986,0.2835,38.3300,59,96,64971
1.7840,0.2737,38.2700,59,96,64975
1.8182,0.2835,38.2400,59,96,64978
1.7791,0.2688,38.4600,59,96,64982
1.7937,0.2786,38.5500,59,96,64985
1.8133,0.2835,37.6200,59,96,64989
1.7889,0.2737,38.6800,59,96,64992
1.8280,0.2884,38.2100,59,96,64995
1.8035,0.2737,38.3300,59,96,64998
1.8035,0.2737,38.5500,59,96,65002
1.8231,0.2884,38.4900,59,96,65005
1.8133,0.2737,38.4600,59,96,65008
1.8377,0.2933,38.2700,59,96,65011
1.7986,0.2786,38.3000,59,96,65015
1.7840,0.2688,38.4600,59,96,65018
1.8035,0.2981,38.3300,59,96,65021
1.7937,0.2786,38.4600,59,96,65025
1.8231,0.2786,38.2400,59,96,65029
1.7840,0.2786,38.4600,59,96,65032
1.7889,0.2737,38.5200,59,96,65035
1.8084,0.2835,38.3300,59,96,65038
1.7840,0.2835,38.4600,59,96,65042
1.8182,0.2786,38.2100,59,96,65045
1.7986,0.2786,38.3600,59,96,65048
1.7986,0.2737,38.4600,59,96,65051
1.8377,0.2786,38.4300,59,96,65055
1.8133,0.2737,38.4600,59,96,65058
1.8524,0.2786,38.2700,59,96,65061
1.8231,0.2688,38.4000,59,96,65064
1.8280,0.2835,38.4600,59,96,65069
1.8377,0.2933,38.3600,59,96,65072
1.8231,0.2786,38.5500,59,96,65075
1.8524,0.2786,38.2700,59,96,65078
1.8231,0.2786,38.4600,59,96,65082
1.8377,0.2737,38.4600,59,96,65085
1.8573,0.2835,38.3300,59,96,65088
1.8377,0.2786,38.3600,59,96,65091
1.8768,0.2786,38.3300,59,96,65095
1.8524,0.2737,38.3600,59,96,65098
1.8475,0.2737,38.5200,59,96,65101
1.8573,0.2835,38.3600,59,96,65104
1.8377,0.2786,38.4900,59,96,65108
1.8622,0.2835,38.2100,59,96,65112
1.8231,0.2786,38.4000,59,96,65115
1.8182,0.2737,38.5800,59,96,65118
1.8231,0.2786,38.3000,59,96,65122
1.8035,0.2737,38.4900,59,96,65125
1.8231,0.2786,38.5200,59,96,65128
1.7840,0.2737,38.5800,59,96,65131
1.7791,0.2737,38.4600,59,96,65135
1.8035,0.2933,38.3600,59,96,65138
1.7791,0.2835,38.4600,59,96,65141
1.8084,0.2786,38.3000,59,96,65144
1.7889,0.2688,38.4000,59,96,65148
1.7889,0.2737,38.4600,59,96,65152
1.7986,0.2835,38.3300,59,96,65155
1.7840,0.2786,38.4600,59,96,65158
1.8084,0.3079,38.2700,59,96,65162
1.7791,0.2737,38.4300,59,96,65165
1.7840,0.2688,38.4600,59,96,65168
1.7986,0.2933,38.4000,59,96,65171
1.7840,0.2737,38.4600,59,96,65175
1.8182,0.2786,38.3300,59,96,65178
1.7840,0.2737,38.4600,59,96,65181
1.8035,0.2786,38.4900,59,96,65184
1.8280,0.2884,38.3600,59,96,65188
1.8035,0.2786,38.4600,59,96,65191
1.8280,0.2737,38.3000,59,96,65195
1.8035,0.2737,37.6500,59,96,65198
1.8426,0.2737,38.4600,59,96,65202
1.8328,0.2884,38.3300,59,96,65205
1.8231,0.2786,38.3300,59,96,65208
1.8524,0.2786,38.3000,59,96,65211
1.8182,0.2737,38.4600,59,96,65215
1.8231,0.3030,38.4600,59,96,65218
