ecg,gsr,temp,hr,spo2,timest
2.3363,0.2786,39.1900,67,97,261136
2.2581,0.2933,39.0300,67,97,261139
2.1212,0.2786,39.1200,67,97,261143
2.0674,0.2981,38.8700,67,97,261146
1.9355,0.2786,39.0000,67,97,261149
1.8231,0.2786,39.1200,67,97,261153
1.7742,0.2835,39.0600,67,97,261156
1.6618,0.2688,39.1200,67,97,261159
1.6471,0.2981,39.0600,67,97,261164
1.5445,0.2884,39.0000,67,97,261167
1.4858,0.2688,39.0600,67,97,261170
1.4418,0.2786,39.1200,67,97,261174
1.4174,0.2786,39.0900,67,97,261177
1.4321,0.2688,38.9300,67,97,261180
1.3930,0.2835,39.1200,67,97,261183
1.3978,0.2737,39.0000,67,97,261187
1.3832,0.2786,39.0900,67,97,261190
1.3881,0.2786,39.0900,67,97,261193
1.4321,0.2884,39.0300,67,97,261197
1.4321,0.2786,39.0900,67,97,261200
1.4663,0.2835,39.0000,67,97,261203
1.4565,0.2786,39.0900,67,97,261208
1.4809,0.2786,39.0900,67,97,261211
1.5200,0.3030,39.0000,67,97,261214
1.5152,0.2884,39.0900,67,97,261217
1.5640,0.2786,38.9300,67,97,261221
1.5591,0.2786,39.0600,67,97,261224
1.5885,0.3079,39.1200,67,97,261227
1.6227,0.2835,38.9600,67,97,261231
1.6373,0.2786,39.0900,67,97,261234
1.6862,0.2884,38.8700,67,97,261237
1.6618,0.2835,39.1200,67,97,261241
1.6716,0.2786,39.1600,67,97,261244
1.6911,0.2835,39.0900,67,97,261248
1.6960,0.2786,39.1900,67,97,261252
1.7498,0.2981,38.8400,67,97,261255
1.7204,0.2786,39.0600,67,97,261258
1.7449,0.2835,39.1600,67,97,261261
1.7546,0.2688,39.0900,67,97,261265
1.7498,0.2786,39.1200,67,97,261268
1.8084,0.2884,38.8700,67,97,261271
1.7889,0.2884,39.0900,67,97,261275
1.7937,0.2786,39.0000,67,97,261278
1.8035,0.2835,39.0900,67,97,261281
1.8182,0.2786,39.1200,67,97,261285
1.8622,0.2835,38.9000,67,97,261288
1.8719,0.2835,39.0300,67,97,261293
1.8622,0.2786,39.1200,67,97,261296
1.8866,0.2786,39.0600,67,97,261299
1.8475,0.3275,39.0900,67,97,261303
1.8573,0.2786,39.1600,67,97,261306
1.8768,0.3128,39.0600,67,97,261309
