ecg,gsr,temp,hr,spo2,timest
1.8475,0.3030,38.3600,96,93,193259
1.8426,0.2786,38.4900,96,93,193262
1.8524,0.2835,38.4600,96,93,193265
1.8475,0.2786,38.4900,96,93,193269
1.9110,0.3030,38.2400,96,93,193272
1.8866,0.2835,38.4300,96,93,193275
1.8964,0.2737,38.4600,96,93,193280
1.9062,0.2786,38.4900,96,93,193283
1.8964,0.2786,38.4000,96,93,193286
1.9453,0.3275,38.3600,96,93,193289
1.8964,0.2835,38.4300,96,93,193293
1.9013,0.2786,38.4000,96,93,193296
1.9013,0.2786,38.4900,96,93,193299
1.9110,0.2786,38.6200,96,93,193303
1.9697,0.2933,38.3000,96,93,193306
1.9697,0.2786,38.4600,96,93,193309
2.0137,0.2884,38.4000,96,93,193313
1.9795,0.2786,38.4600,96,93,193316
1.9795,0.2786,38.4900,96,93,193319
2.0235,0.2786,38.3600,96,93,193324
1.9941,0.2786,38.4600,96,93,193327
1.9892,0.2835,38.3000,96,93,193330
1.9110,0.2737,38.4600,96,93,193333
1.8622,0.2786,38.4900,96,93,193337
1.8426,0.3030,38.3600,96,93,193340
1.8084,0.2786,38.4900,96,93,193343
1.8377,0.2884,38.2400,96,93,193347
1.8035,0.2737,38.4600,96,93,193350
1.8035,0.2786,38.4600,96,93,193353
1.8084,0.2835,38.4300,96,93,193357
1.7791,0.2688,38.4900,96,93,193360
1.8035,0.2933,38.1500,96,93,193363
1.7742,0.2835,38.4000,96,93,193368
1.7937,0.2688,38.4600,96,93,193371
1.8231,0.2835,38.4600,96,93,193374
1.8377,0.2786,38.4900,96,93,193377
1.9110,0.2981,38.6500,96,93,193381
2.1750,0.2884,38.3300,96,93,193384
2.2043,0.2884,38.4900,96,93,193388
2.2776,0.2688,38.3600,96,93,193391
2.2972,0.2786,38.4600,96,93,193394
2.3607,0.2786,38.4900,96,93,193398
2.4389,0.2688,38.4000,96,93,193401
2.4927,0.2786,38.4900,96,93,193404
2.6197,0.2786,38.3300,96,93,193409
2.7419,0.2786,38.4600,96,93,193412
2.9619,0.2786,38.4600,96,93,193415
3.1965,0.2786,38.4000,96,93,193419
3.2454,0.2786,38.4900,96,93,193422
3.2014,0.2933,38.2400,96,93,193425
2.8886,0.2884,38.4300,96,93,193428
2.4633,0.2786,38.4900,96,93,193432
2.0088,0.2884,38.4600,96,93,193435
1.5396,0.2786,38.4900,96,93,193438
1.2561,0.2884,38.2100,96,93,193442
1.0704,0.2835,38.4000,96,93,193445
1.0215,0.2688,38.4900,96,93,193448
1.0508,0.2835,38.4300,96,93,193453
1.1193,0.2737,38.4900,96,93,193456
1.2463,0.2981,38.2400,96,93,193459
1.2757,0.2835,38.4000,96,93,193462
1.3245,0.2835,38.4000,96,93,193466
1.3539,0.2786,38.5500,96,93,193469
1.3930,0.2786,38.4900,96,93,193472
1.4321,0.2933,38.4900,96,93,193476
1.4516,0.2737,38.4900,96,93,193479
1.4858,0.2835,38.3300,96,93,193482
1.4858,0.2737,38.5200,96,93,193486
1.4516,0.2786,38.4900,96,93,193489
1.4761,0.2981,38.3300,96,93,193492
1.4663,0.2835,38.4600,96,93,193497
1.5005,0.2933,38.3300,96,93,193500
1.4809,0.2737,38.4600,96,93,193503
1.5005,0.2786,38.5800,96,93,193507
1.5347,0.2786,38.3600,96,93,193510
1.5396,0.2786,38.4900,96,93,193513
1.5787,0.2835,38.3600,96,93,193516
1.5640,0.2786,38.4300,96,93,193520
1.5640,0.2786,38.4900,96,93,193523
1.5836,0.3079,38.4000,96,93,193526
1.5982,0.2737,38.4900,96,93,193530
1.6129,0.2884,38.2400,96,93,193533
1.5787,0.2737,38.4300,96,93,193537
1.5836,0.2688,38.4900,96,93,193541
1.5836,0.3079,38.4300,96,93,193544
1.5738,0.2786,38.4900,96,93,193547
1.6227,0.2933,38.2100,96,93,193550
1.5836,0.2786,38.4300,96,93,193554
1.5738,0.2737,38.4900,96,93,193557
1.5836,0.2835,38.4300,96,93,193560
1.5934,0.2786,38.4900,96,93,193564
1.6373,0.3079,38.3000,96,93,193567
1.6080,0.2835,38.4300,96,93,193570
1.6031,0.2786,38.4300,96,93,193574
1.5934,0.2737,38.4900,96,93,193577
1.6031,0.2688,38.4600,96,93,193581
1.6325,0.3128,38.3600,96,93,193585
1.6031,0.2786,38.4900,96,93,193588
1.6227,0.2835,38.1800,96,93,193591
1.5836,0.2835,38.4900,96,93,193595
1.5836,0.2786,38.5800,96,93,193598
1.5982,0.2786,38.4000,96,93,193601
1.6080,0.2786,38.4900,96,93,193604
1.6422,0.2688,38.3600,96,93,193608
1.6325,0.2835,38.4900,96,93,193611
1.6471,0.2786,38.4900,96,93,193614
1.6813,0.2835,38.3300,96,93,193618
1.6764,0.2688,38.4900,96,93,193622
1.7204,0.2835,37.7100,96,93,193625
1.7204,0.2884,38.4000,96,93,193629
1.7253,0.2786,38.4900,96,93,193632
1.7644,0.3226,38.4000,96,93,193635
1.7693,0.2737,38.4900,96,93,193639
1.8231,0.2884,38.2100,96,93,193642
1.8035,0.2786,38.3300,96,93,193645
1.8035,0.2688,38.4900,96,93,193648
1.8280,0.2835,38.4600,96,93,193652
1.8377,0.3030,38.4900,96,93,193655
1.9062,0.2884,38.2400,96,93,193658
1.8817,0.2835,38.4000,96,93,193662
1.9257,0.2835,38.4000,96,93,193666
1.8866,0.2786,38.4900,96,93,193669
1.8866,0.2737,38.4900,96,93,193673
1.9306,0.2933,37.6200,96,93,193676
1.9110,0.2786,38.4600,96,93,193679
1.9453,0.2786,38.4300,96,93,193682
1.9355,0.2786,38.5200,96,93,193686
1.9404,0.2737,38.4900,96,93,193689
1.9697,0.2884,38.3000,96,93,193692
1.9208,0.2786,38.4600,96,93,193696
1.9306,0.2884,38.4300,96,93,193699
1.8866,0.2737,38.4900,96,93,193702
1.8866,0.2835,38.4900,96,93,193707
1.9013,0.2835,38.3600,96,93,193710
1.8817,0.2786,38.4300,96,93,193713
1.9159,0.3030,38.3000,96,93,193717
1.8768,0.2786,38.4300,96,93,193720
1.8719,0.2786,38.4300,96,93,193723
1.8866,0.2884,38.4300,96,93,193726
1.8426,0.2786,38.4900,96,93,193730
1.8671,0.2884,38.2700,96,93,193733
1.8280,0.2737,38.4300,96,93,193736
1.8328,0.2786,38.4300,96,93,193740
1.8328,0.2933,38.4000,96,93,193743
1.8035,0.2786,38.4900,96,93,193746
1.8377,0.2835,38.1800,96,93,193751
1.7889,0.2835,38.4000,96,93,193754
1.7693,0.2737,38.4600,96,93,193757
1.7742,0.2835,38.4900,96,93,193761
1.7840,0.2786,38.4600,96,93,193764
1.8426,0.2933,38.3000,96,93,193767
1.8084,0.2884,38.4300,96,93,193770
1.8035,0.2786,38.4000,96,93,193774
1.7986,0.2835,38.4600,96,93,193777
1.8084,0.2786,38.4900,96,93,193780
1.8475,0.2884,38.4000,96,93,193784
1.8280,0.2786,38.4300,96,93,193787
1.8377,0.2786,38.3600,96,93,193790
1.7986,0.2786,38.4900,96,93,193795
1.7742,0.2737,38.4900,96,93,193798
1.7693,0.2884,38.4000,96,93,193801
1.7498,0.2835,38.4600,96,93,193805
1.7742,0.2884,38.3600,96,93,193808
1.7595,0.2737,38.4600,96,93,193811
1.7791,0.2688,38.4900,96,93,193814
1.8133,0.2884,38.5800,96,93,193818
1.8133,0.2835,38.4900,96,93,193821
1.8377,0.2835,38.2700,96,93,193824
1.8280,0.2835,38.3600,96,93,193828
1.8280,0.2688,38.4900,96,93,193831
1.8671,0.2981,38.4000,96,93,193835
1.8377,0.2688,38.4600,96,93,193839
1.8866,0.2884,38.2100,96,93,193842
1.8573,0.2835,38.4000,96,93,193845
1.8524,0.2786,38.4900,96,93,193849
1.8671,0.2835,38.4300,96,93,193852
1.8475,0.2884,38.4900,96,93,193855
1.8964,0.2688,38.2100,96,93,193858
1.8573,0.2786,38.3300,96,93,193862
1.8768,0.2737,38.4300,96,93,193865
1.8475,0.2835,38.4900,96,93,193868
1.8426,0.2835,38.4900,96,93,193872
1.8817,0.2933,38.3600,96,93,193875
1.8475,0.2981,38.4900,96,93,193879
1.8524,0.2786,38.3600,96,93,193883
1.8328,0.2884,38.4900,96,93,193886
1.8426,0.2737,38.4900,96,93,193889
1.8817,0.2884,38.3000,96,93,193893
1.8622,0.2933,38.5200,96,93,193896
1.8915,0.2835,38.3300,96,93,193899
1.8719,0.2786,38.4600,96,93,193902
1.8866,0.2737,38.4900,96,93,193906
1.9013,0.2835,38.5200,96,93,193909
1.8915,0.2786,38.4900,96,93,193912
1.9257,0.2835,38.3300,96,93,193916
1.9110,0.2786,38.5200,96,93,193920
1.9208,0.2835,38.4900,96,93,193923
1.9404,0.2835,38.3600,96,93,193927
1.9257,0.2786,38.4900,96,93,193930
1.9501,0.2737,38.2400,96,93,193933
1.9013,0.2786,38.5500,96,93,193937
1.8866,0.2835,38.5500,96,93,193940
1.8817,0.2835,38.4600,96,93,193943
1.8377,0.2981,38.2700,96,93,193946
1.8671,0.2933,38.2100,96,93,193950
1.8280,0.2835,38.4300,96,93,193953
1.8084,0.2786,38.4900,96,93,193956
1.8084,0.2835,38.4900,96,93,193960
1.7889,0.2786,38.4900,96,93,193964
1.8231,0.2981,38.3000,96,93,193967
1.7693,0.2884,38.4300,96,93,193971
1.7498,0.2737,38.4900,96,93,193974
1.7351,0.2786,38.4600,96,93,193977
1.7302,0.2786,38.4600,96,93,193980
1.7693,0.2933,38.3600,96,93,193984
1.7449,0.2835,38.4600,96,93,193987
1.7449,0.2786,38.3600,96,93,193990
1.7546,0.2786,38.4600,97,93,193994
1.7204,0.2786,38.5200,97,93,193997
1.7204,0.2786,38.5200,97,93,194001
1.7400,0.2786,38.3600,97,93,194004
1.7253,0.2786,38.3600,97,93,194008
1.7791,0.2981,38.2400,97,93,194012
1.7840,0.2835,38.4000,97,93,194015
1.8133,0.2786,38.4900,97,93,194018
1.8768,0.2835,38.4300,97,93,194022
1.9453,0.2786,38.4900,97,93,194025
2.1212,0.2981,38.2100,97,93,194028
2.2434,0.2786,38.4300,97,93,194032
2.4389,0.2835,38.4600,97,93,194035
2.6784,0.2688,38.4600,97,93,194038
2.9130,0.2786,38.6200,97,93,194041
