ecg,gsr,temp,hr,spo2,timest
1.7595,0.2981,38.5200,81,95,323592
1.7791,0.3177,38.3600,81,95,323595
1.7351,0.3030,38.5200,81,95,323599
1.7498,0.3128,38.4000,81,95,323602
1.7351,0.3079,38.5200,81,95,323605
1.7302,0.3128,38.5200,81,95,323609
1.7400,0.3128,38.4900,81,95,323612
1.7253,0.3079,38.4900,81,95,323615
1.7498,0.3177,38.4300,81,95,323619
1.7351,0.3177,38.5200,81,95,323622
1.7546,0.3030,38.5200,81,95,323625
1.7840,0.3177,38.4000,81,95,323630
1.7693,0.3128,38.5500,81,95,323633
1.7986,0.3128,38.3300,81,95,323636
1.7840,0.3079,38.4000,81,95,323639
1.7889,0.3079,38.5200,81,95,323643
1.8426,0.3128,38.4300,81,95,323646
1.9062,0.3079,38.6200,81,95,323649
2.0821,0.3421,38.2400,81,95,323653
2.1994,0.3030,38.5200,81,95,323656
2.3216,0.3128,38.5500,81,95,323659
2.4047,0.3079,38.4600,81,95,323663
2.4291,0.3079,38.5500,81,95,323666
2.3949,0.3177,38.2700,81,95,323670
2.1896,0.2981,38.4300,81,95,323673
1.9892,0.3030,38.4900,81,95,323677
1.7840,0.3079,38.6200,81,95,323680
1.5738,0.3030,38.5200,81,95,323683
1.4174,0.3275,38.1800,81,95,323687
1.2170,0.3079,38.4900,81,95,323690
1.0802,0.3079,38.4600,81,95,323693
1.0068,0.3079,38.4900,81,95,323697
1.0068,0.3128,38.5200,81,95,323700
1.1241,0.3226,38.3300,81,95,323703
1.8035,0.3128,38.4600,81,95,323707
1.8524,0.3079,38.5200,81,95,323710
1.9159,0.3177,38.3600,81,95,323714
1.9110,0.3079,38.4900,81,95,323718
1.9208,0.3226,38.5500,81,95,323721
1.9355,0.3128,38.4300,81,95,323724
1.9208,0.3079,38.5800,81,95,323728
1.9599,0.3128,38.2700,81,95,323731
1.9257,0.3030,38.5200,81,95,323734
1.9208,0.3079,38.5200,81,95,323738
1.9306,0.3177,38.4600,81,95,323741
1.9159,0.3079,38.4600,81,95,323744
1.9746,0.3128,38.2400,81,95,323748
1.9355,0.3079,38.4600,81,95,323751
1.9257,0.3030,38.4900,81,95,323755
1.9501,0.3079,38.4900,81,95,323758
1.9501,0.3079,38.6200,81,95,323762
2.0332,0.3226,38.3000,81,95,323765
2.0088,0.3177,38.4300,81,95,323768
1.9892,0.3030,38.4000,81,95,323772
1.9501,0.3079,38.5200,81,95,323775
1.9013,0.3079,38.5500,81,95,323778
1.9159,0.3226,38.3600,81,95,323782
