ecg,gsr,temp,hr,spo2,timest
1.6862,0.4203,39.2800,77,97,287495
1.7009,0.3910,39.3200,77,97,287498
1.7155,0.3959,39.1900,77,97,287501
1.7155,0.3959,39.2800,77,97,287505
1.7400,0.4008,39.0900,77,97,287508
1.7449,0.3959,39.2800,77,97,287511
1.7351,0.3959,39.3200,77,97,287515
1.7595,0.3959,39.1900,77,97,287518
1.7449,0.3959,39.3500,77,97,287521
1.8084,0.3959,39.0300,77,97,287524
1.7644,0.4008,39.1600,77,97,287528
1.7546,0.3959,39.3200,77,97,287532
1.7644,0.3861,39.2500,77,97,287535
1.7644,0.3959,39.2800,77,97,287539
1.8182,0.4106,38.9600,77,97,287542
1.7791,0.4301,39.2200,77,97,287545
1.7791,0.3910,39.2500,77,97,287549
1.7840,0.3959,39.3500,77,97,287552
1.7791,0.4008,39.2800,77,97,287555
1.8280,0.4106,39.1200,77,97,287559
1.7986,0.4057,39.2500,77,97,287562
1.8280,0.3959,39.1900,77,97,287565
1.7889,0.3959,39.2200,77,97,287568
1.7840,0.3959,39.3200,77,97,287572
1.8035,0.4106,39.1900,77,97,287576
1.7889,0.4008,39.3200,77,97,287579
1.7937,0.4008,39.1600,77,97,287583
1.7791,0.3959,39.2800,77,97,287586
1.7742,0.3959,39.4400,77,97,287589
1.8035,0.3959,39.1200,77,97,287593
1.7693,0.4008,39.2200,77,97,287597
1.7595,0.3959,39.2800,77,97,287601
1.8084,0.4106,39.0300,77,97,287604
1.7644,0.3959,39.1900,77,97,287607
1.7644,0.3959,39.2800,77,97,287611
1.7693,0.3959,39.3500,77,97,287614
1.7644,0.3910,39.2500,77,97,287618
1.8133,0.4106,39.0000,77,97,287622
1.7693,0.4057,39.2500,77,97,287625
1.7742,0.3910,39.2500,77,97,287628
1.7742,0.3959,39.1600,77,97,287631
1.7644,0.3959,39.2800,77,97,287635
1.8084,0.4106,39.0900,77,97,287638
1.7742,0.4008,39.2500,77,97,287641
1.7791,0.3959,39.1600,77,97,287645
1.7693,0.3959,39.2800,77,97,287648
1.7742,0.3959,39.2800,77,97,287651
1.7986,0.4008,39.0900,77,97,287655
1.7644,0.3861,39.2500,77,97,287659
1.7889,0.4008,39.1200,77,97,287662
1.7693,0.3959,39.2800,77,97,287666
1.7644,0.3959,39.2800,77,97,287669
1.7889,0.3959,39.1900,77,97,287672
1.7693,0.3959,39.2800,77,97,287675
1.7986,0.4008,39.1600,77,97,287679
1.7644,0.3959,39.2500,77,97,287682
1.7693,0.3959,39.2500,77,97,287685
1.7791,0.3861,39.1900,77,97,287689
1.7742,0.3959,39.2800,77,97,287692
1.8084,0.4008,39.0600,77,97,287695
1.7693,0.3959,39.3200,77,97,287699
1.7742,0.3861,39.2800,77,97,287703
1.7840,0.4008,39.2200,77,97,287706
1.7644,0.3959,39.2800,77,97,287710
1.8133,0.4106,38.9600,77,97,287713
1.7840,0.4008,39.1900,77,97,287716
1.7840,0.3861,39.2800,77,97,287719
1.7937,0.4008,39.2500,77,97,287723
1.7937,0.3959,39.2800,77,97,287726
1.8426,0.4497,39.0900,77,97,287729
1.7889,0.3861,39.2500,77,97,287733
1.7889,0.3959,39.1600,77,97,287736
1.7791,0.3959,39.2800,77,97,287739
1.7791,0.3959,39.2800,77,97,287744
1.8035,0.3861,39.1900,77,97,287747
1.7791,0.4008,39.2800,77,97,287750
1.7986,0.4008,39.1600,77,97,287754
1.7840,0.3959,39.2800,77,97,287757
1.7889,0.3959,39.2800,77,97,287760
1.8084,0.3959,39.1600,77,97,287764
1.7937,0.4057,39.2500,77,97,287767
1.8133,0.4008,39.1900,77,97,287770
1.7889,0.3959,39.2800,77,97,287773
1.7986,0.3959,39.2800,77,97,287777
1.8182,0.4008,39.1600,77,97,287780
1.7986,0.3959,39.2800,77,97,287783
1.8280,0.4106,39.0900,77,97,287788
1.8084,0.4057,39.1600,77,97,287791
1.7986,0.4008,39.2800,77,97,287794
1.8084,0.4008,39.2200,77,97,287798
1.7937,0.3959,39.2800,77,97,287801
1.8377,0.4057,39.0600,77,97,287804
1.7986,0.4203,39.2500,77,97,287807
1.8035,0.3959,39.2800,77,97,287811
1.8084,0.3959,39.2500,77,97,287814
1.8377,0.3959,39.3200,77,97,287817
1.8671,0.4154,39.0300,77,97,287821
1.8280,0.3861,39.2500,77,97,287824
1.8377,0.3959,39.2500,77,97,287827
1.8426,0.3959,39.2500,77,97,287832
1.8475,0.3959,39.2800,77,97,287835
1.9013,0.4106,39.1200,77,97,287838
1.8719,0.4008,39.2200,77,97,287842
1.8768,0.4008,39.1200,77,97,287845
1.8719,0.3959,39.2800,77,97,287848
1.9208,0.4008,39.2800,77,97,287852
1.9306,0.4057,39.1200,77,97,287855
1.9013,0.3959,39.2500,77,97,287858
1.9355,0.4008,39.1600,77,97,287861
1.9110,0.3959,39.2800,77,97,287865
1.9355,0.3959,39.2500,77,97,287868
1.9208,0.4154,39.1600,77,97,287872
1.9013,0.3959,39.2500,77,97,287876
1.9110,0.4008,39.1900,77,97,287879
1.8719,0.4106,39.2500,77,97,287882
1.8671,0.3959,39.2800,77,97,287886
1.8573,0.4008,39.2200,77,97,287889
1.8328,0.3861,39.2500,77,97,287892
1.8475,0.4008,39.0000,77,97,287896
1.7986,0.3910,39.2500,77,97,287899
1.7840,0.3959,39.3500,77,97,287902
1.7742,0.4008,39.2200,77,97,287905
1.7498,0.3959,39.3500,77,97,287909
1.7889,0.4154,39.0000,77,97,287912
1.7498,0.4008,39.2200,77,97,287916
1.7302,0.3910,39.2500,77,97,287920
1.7351,0.3959,39.2800,77,97,287923
1.7302,0.3959,39.2200,77,97,287926
1.7840,0.4154,39.0900,77,97,287930
1.7400,0.4008,39.1900,77,97,287933
1.7449,0.3910,39.1900,77,97,287936
1.7351,0.3959,39.2800,77,97,287940
1.7449,0.3959,39.2500,77,97,287943
1.7791,0.4057,39.1600,77,97,287946
1.7546,0.3959,39.2500,77,97,287949
1.7791,0.4008,39.1600,77,97,287953
1.7498,0.4008,39.2800,77,97,287956
1.7595,0.3959,39.2800,77,97,287960
1.7742,0.4057,39.2500,77,97,287964
1.8035,0.3959,39.2800,77,97,287967
1.8035,0.4057,39.1600,77,97,287970
1.7889,0.4008,39.2800,77,97,287974
1.8182,0.3959,39.2800,77,97,287977
1.8866,0.4350,39.1900,77,97,287980
1.9599,0.3959,38.6200,77,97,287984
2.1554,0.4008,39.0600,77,97,287987
2.3754,0.3959,39.1600,77,97,287990
2.6735,0.3959,39.2500,77,97,287993
3.0450,0.4008,39.2200,77,97,287997
3.3529,0.3959,39.2500,77,97,288001
3.6608,0.4057,39.0300,77,97,288004
3.6657,0.3861,39.2200,77,97,288008
3.5386,0.3959,39.1900,77,97,288011
