ecg,gsr,temp,hr,spo2,timest
1.7840,0.2835,40.1000,70,95,216388
1.7595,0.2737,40.1000,70,95,216391
1.7546,0.2688,40.1600,70,95,216394
1.8084,0.2835,40.0300,70,95,216397
1.7693,0.2688,40.1000,70,95,216401
1.7937,0.2737,40.0600,70,95,216404
1.8035,0.2737,40.0600,70,95,216408
1.7644,0.2688,40.1300,70,95,216412
1.7840,0.2737,40.0000,70,95,216415
1.7693,0.2688,40.1300,70,95,216418
1.8084,0.2786,39.9300,70,95,216422
1.7693,0.2737,40.1000,70,95,216425
1.7791,0.2688,40.1300,70,95,216428
1.7889,0.2786,40.1300,70,95,216431
1.7742,0.2737,40.2000,70,95,216435
1.8182,0.2835,40.1300,70,95,216438
1.7889,0.2737,40.0300,70,95,216441
1.7742,0.2688,40.2000,70,95,216445
1.7840,0.2786,40.1000,70,95,216449
1.7791,0.2688,40.1300,70,95,216452
1.8328,0.2884,39.8600,70,95,216456
1.8084,0.2737,40.1300,70,95,216459
1.7889,0.2688,40.1000,70,95,216462
1.7791,0.2884,40.1000,70,95,216466
1.7791,0.2737,40.1300,70,95,216469
1.8182,0.2786,40.0300,70,95,216472
1.7889,0.2737,40.1000,70,95,216475
1.8084,0.2737,40.0000,70,95,216479
1.7937,0.2737,40.2600,70,95,216482
1.7986,0.2737,40.1300,70,95,216485
1.8182,0.2786,40.0600,70,95,216489
1.8084,0.2737,40.1000,70,95,216493
1.8475,0.2688,40.0300,70,95,216496
1.8182,0.2688,40.2300,70,95,216500
1.8182,0.2688,40.1000,70,95,216503
1.8573,0.3079,40.0000,70,95,216506
1.8426,0.2737,40.1000,70,95,216510
1.8866,0.2737,39.5700,70,95,216513
1.8866,0.2786,40.1000,70,95,216516
1.9013,0.2737,40.1300,70,95,216519
1.9159,0.3079,40.0600,70,95,216523
1.9110,0.2737,40.1300,70,95,216526
1.9746,0.2786,39.9600,70,95,216529
1.9599,0.2688,40.0600,70,95,216534
1.9941,0.2737,40.1300,70,95,216537
1.9795,0.2786,40.0300,70,95,216540
1.9453,0.2981,40.1600,70,95,216544
1.9746,0.2835,39.9600,70,95,216547
1.9062,0.2688,40.1000,70,95,216550
1.8768,0.2737,40.1000,70,95,216553
1.8622,0.2737,40.1600,70,95,216557
1.8768,0.2737,40.1300,70,95,216560
1.8866,0.2884,40.0600,70,95,216563
1.8377,0.2737,40.1000,70,95,216567
1.8377,0.2737,40.0300,70,95,216570
1.8133,0.2737,40.1300,70,95,216573
1.8084,0.2737,40.1300,70,95,216578
1.8328,0.2786,39.9600,70,95,216581
1.7937,0.2737,40.1000,70,95,216584
1.7840,0.2737,40.0000,70,95,216588
1.7498,0.2688,40.1000,70,95,216591
1.7400,0.2786,40.1600,70,95,216594
1.7644,0.2688,40.0300,70,95,216597
1.7351,0.2737,39.6000,70,95,216601
1.7595,0.2835,40.0600,70,95,216604
1.7253,0.2737,40.1600,70,95,216607
1.7351,0.2688,40.1600,70,95,216611
1.7498,0.2737,40.0300,70,95,216614
1.7400,0.2737,40.1600,70,95,216617
1.7693,0.2835,39.9300,70,95,216622
1.7498,0.2737,40.1300,70,95,216625
1.7546,0.3030,40.1300,70,95,216628
1.7742,0.2786,40.0600,70,95,216632
1.7742,0.2737,40.1300,70,95,216636
1.7693,0.2737,40.2300,70,95,216640
1.7889,0.2884,39.9300,70,95,216643
1.7107,0.2737,40.0600,70,95,216646
1.6862,0.2688,40.1300,70,95,216650
1.6813,0.2737,40.1000,70,95,216653
1.7155,0.2737,40.1000,70,95,216656
1.8524,0.2688,40.0000,70,95,216659
1.9990,0.2737,40.1300,70,95,216664
2.2678,0.2835,40.0000,70,95,216667
2.5660,0.2688,40.1300,70,95,216670
2.9326,0.2737,40.1300,70,95,216674
3.3236,0.2688,40.0300,70,95,216677
3.5728,0.2737,40.1300,70,95,216680
3.6657,0.3079,40.0300,70,95,216684
3.4018,0.2737,40.1600,70,95,216687
3.0108,0.2688,40.1000,70,95,216690
2.5953,0.2786,40.0300,70,95,216693
2.1408,0.2737,40.1000,70,95,216697
1.8035,0.2737,40.1000,70,95,216700
1.5152,0.2737,40.0300,70,95,216704
1.3343,0.2688,40.1000,70,95,216708
1.2463,0.2786,40.0300,70,95,216711
1.1926,0.2737,40.1300,70,95,216714
1.2170,0.2786,40.1600,70,95,216718
1.2561,0.2737,40.0600,70,95,216721
1.2854,0.2688,40.1000,70,95,216724
1.3587,0.2786,40.0600,70,95,216727
1.4125,0.3079,40.1300,70,95,216731
1.5152,0.2688,39.8300,70,95,216734
1.5249,0.2933,40.0300,70,95,216737
1.5640,0.2737,40.1000,70,95,216741
1.5934,0.2737,40.1000,70,95,216744
1.6227,0.2786,40.1000,70,95,216748
1.6813,0.2884,39.9600,70,95,216752
1.6618,0.2737,40.1000,70,95,216755
1.6960,0.2737,40.0300,70,95,216758
1.6764,0.2737,40.1300,70,95,216762
1.6813,0.2737,40.1300,70,95,216765
1.7253,0.2786,39.9600,70,95,216768
1.7058,0.2737,40.1000,70,95,216771
1.7302,0.2688,39.9600,70,95,216775
1.7204,0.2737,40.1300,70,95,216778
1.7302,0.2688,40.1300,70,95,216781
1.7595,0.2884,40.0000,70,95,216785
1.7498,0.2737,40.2300,70,95,216788
1.7742,0.2737,40.0300,70,95,216792
1.7595,0.2639,40.0600,70,95,216796
1.7889,0.2737,40.1300,70,95,216799
1.7889,0.2737,40.0600,70,95,216802
1.7791,0.2933,40.1600,70,95,216806
1.8182,0.2737,39.9300,70,95,216809
1.7937,0.2933,40.1300,70,95,216812
1.8035,0.2737,40.1300,70,95,216815
1.8280,0.2786,40.0600,70,95,216819
1.8182,0.2688,40.1600,70,95,216822
1.8671,0.2786,40.1300,70,95,216825
1.8475,0.2737,40.1000,70,95,216829
1.8475,0.2688,40.1300,70,95,216833
1.8622,0.2737,40.1000,70,95,216836
1.8915,0.2737,40.1300,70,95,216840
1.9306,0.2884,39.9600,70,95,216843
1.8964,0.2737,40.1000,70,95,216846
1.8915,0.2688,40.1000,70,95,216850
1.9062,0.2737,40.1000,70,95,216853
1.9355,0.2688,40.1000,70,95,216856
1.9697,0.2835,40.0000,70,95,216859
1.9453,0.2688,40.1000,70,95,216863
1.9550,0.2737,40.0300,70,95,216866
1.9599,0.2737,40.1600,70,95,216869
1.9648,0.2737,40.1300,70,95,216873
2.0088,0.2786,40.0600,70,95,216877
1.9990,0.2835,40.1600,70,95,216880
2.0674,0.2737,40.0000,70,95,216884
2.0235,0.2835,40.2000,70,95,216887
2.0381,0.2737,40.1000,70,95,216890
2.0919,0.2786,39.9600,70,95,216893
2.0674,0.2688,40.2600,70,95,216897
2.1065,0.2737,40.0300,70,95,216900
2.1163,0.2737,40.0600,70,95,216903
2.1017,0.2688,40.1000,70,95,216907
2.1261,0.2737,40.0300,70,95,216910
2.1212,0.2737,40.1000,70,95,216913
2.1652,0.2737,39.9300,70,95,216918
2.1408,0.2737,40.1000,70,95,216921
2.1554,0.2737,40.1300,70,95,216924
2.1603,0.2786,40.2600,70,95,216927
2.1408,0.2737,40.1300,70,95,216931
2.1945,0.2688,39.8900,70,95,216934
2.1408,0.2737,40.1000,70,95,216937
2.1457,0.2688,40.1300,70,95,216941
2.1408,0.2786,40.0300,70,95,216944
2.1163,0.2590,40.1300,70,95,216947
2.1603,0.2884,39.8900,70,95,216951
2.0968,0.2737,40.1000,70,95,216954
2.0577,0.2737,40.1000,70,95,216957
2.0381,0.2737,40.1600,70,95,216962
2.0039,0.2835,40.1000,70,95,216965
2.0332,0.2835,39.9600,70,95,216968
1.9648,0.2737,40.1000,70,95,216971
1.9355,0.2835,40.0600,70,95,216975
1.8964,0.2835,40.1000,70,95,216978
1.8671,0.2688,40.1300,70,95,216981
1.8671,0.2981,40.0000,70,95,216985
1.8182,0.2737,40.1000,70,95,216988
1.8084,0.2737,39.4100,70,95,216991
1.7595,0.2786,40.1000,70,95,216995
1.7400,0.2688,40.0000,70,95,216998
1.7351,0.2835,40.0600,70,95,217001
1.7107,0.2737,40.1000,70,95,217005
1.7253,0.2737,40.0000,70,95,217009
1.6911,0.2737,40.1000,70,95,217012
1.6862,0.2688,40.1000,70,95,217015
1.7155,0.2786,40.0300,70,95,217019
1.6862,0.2737,40.1300,70,95,217022
1.7155,0.2786,39.9300,70,95,217025
1.7009,0.2737,40.0300,70,95,217029
1.6911,0.2688,40.0300,70,95,217032
1.7009,0.2835,40.0600,70,95,217035
1.7009,0.2688,40.1000,70,95,217039
1.7400,0.2786,39.8900,70,95,217042
1.7155,0.2786,40.0600,70,95,217046
1.7058,0.2737,40.1300,70,95,217049
1.7155,0.2786,40.1000,70,95,217053
1.7204,0.2835,40.1000,70,95,217056
1.7742,0.2884,39.8900,70,95,217059
1.7449,0.2786,40.1000,70,95,217063
1.7400,0.2688,40.1300,70,95,217066
1.7449,0.2737,40.2000,70,95,217069
1.7449,0.2737,40.1300,70,95,217073
