ecg,gsr,temp,hr,spo2,timest
1.7155,0.2395,39.5400,93,97,220001
1.8671,0.2346,39.1600,93,97,220004
1.9550,0.2199,39.5100,93,97,220008
1.9648,0.2297,39.4400,93,97,220011
1.8671,0.2933,39.4800,93,97,220014
1.7546,0.2493,39.4400,93,97,220018
1.8084,0.2493,39.3500,93,97,220021
1.8915,0.2248,39.4400,93,97,220024
2.0186,0.2199,39.3500,93,97,220028
2.0088,0.2346,39.4400,93,97,220032
1.9062,0.2297,39.4800,93,97,220035
1.8328,0.2590,39.3200,93,97,220038
1.8377,0.2297,39.5100,93,97,220042
1.9795,0.2248,39.3500,93,97,220045
2.0674,0.2199,39.4800,93,97,220048
2.0674,0.2395,39.4800,93,97,220052
1.9697,0.2590,39.3800,93,97,220055
1.8622,0.2542,39.4400,93,97,220058
1.9208,0.2346,39.3200,93,97,220062
2.0283,0.2102,39.4800,93,97,220065
2.1359,0.2199,39.4800,93,97,220068
2.1310,0.2444,39.3800,93,97,220072
2.0283,0.2493,39.4800,93,97,220076
1.9648,0.2542,39.1900,93,97,220079
1.9746,0.2346,39.4400,93,97,220083
2.0968,0.2151,39.4800,93,97,220086
2.1945,0.2248,39.4400,93,97,220089
2.1408,0.2395,39.5700,93,97,220092
2.0919,0.2688,39.1900,93,97,220096
1.9404,0.2542,39.4100,93,97,220099
1.9746,0.2248,39.4400,93,97,220102
2.1114,0.2199,39.4400,93,97,220106
2.1408,0.2248,39.4800,93,97,220109
2.1359,0.2639,39.2800,93,97,220112
1.9501,0.2590,39.3800,93,97,220116
1.8475,0.2444,39.3800,93,97,220120
1.8719,0.2395,39.4400,93,97,220123
1.9746,0.2151,39.4400,93,97,220127
2.0528,0.2346,39.3800,93,97,220130
1.9208,0.2493,39.4400,93,97,220133
1.8182,0.2542,39.4400,93,97,220136
1.6911,0.2444,39.5100,93,97,220140
1.7351,0.2199,39.4800,93,97,220143
1.8475,0.2199,39.4100,93,97,220146
1.8817,0.2297,39.4400,93,97,220150
1.8084,0.2639,39.3200,93,97,220153
1.6422,0.2542,39.4400,93,97,220156
1.5934,0.2493,39.4400,93,97,220161
1.6960,0.2346,39.3500,93,97,220164
1.7840,0.2151,39.4800,93,97,220167
1.8622,0.2395,39.2800,93,97,220171
1.7498,0.2590,39.3500,93,97,220174
1.6129,0.2542,39.4400,93,97,220177
1.6031,0.2493,39.3800,93,97,220181
1.6716,0.2199,39.4800,93,97,220184
1.8426,0.2346,39.1900,93,97,220187
1.8426,0.2590,39.3500,93,97,220190
1.7498,0.2493,39.4400,93,97,220194
1.6276,0.2542,39.4100,93,97,220197
1.6178,0.2395,39.4800,93,97,220200
1.7644,0.2297,39.2500,93,97,220205
1.8524,0.2199,39.5400,93,97,220208
1.8719,0.2346,38.5200,93,97,220211
1.7546,0.2542,39.4800,93,97,220215
1.6471,0.2542,39.5700,93,97,220218
1.6813,0.2493,39.3800,93,97,220221
1.7693,0.2248,38.8400,93,97,220225
1.8964,0.2199,39.2800,93,97,220228
1.8622,0.2395,39.4400,93,97,220231
1.7546,0.2542,39.4800,93,97,220235
1.6813,0.2493,39.3200,93,97,220238
1.6764,0.2444,39.4800,93,97,220241
1.8133,0.2297,39.3500,93,97,220244
1.8964,0.2151,39.4100,93,97,220249
1.8817,0.2297,39.4800,93,97,220252
1.7840,0.2590,39.3500,93,97,220255
1.6716,0.2493,39.5100,93,97,220259
1.7400,0.2346,39.3200,93,97,220262
1.8377,0.2102,39.4100,93,97,220265
1.9599,0.2199,39.4800,93,97,220269
1.9062,0.2444,39.5100,93,97,220272
1.7644,0.2542,39.4800,93,97,220275
1.7302,0.2590,39.1900,93,97,220279
1.7351,0.2346,39.4100,93,97,220282
1.8573,0.2151,39.4400,93,97,220285
1.9550,0.2248,39.4400,93,97,220290
1.8866,0.2151,39.4400,93,97,220294
1.9648,0.2248,39.4800,93,97,220298
1.9355,0.2590,39.3200,93,97,220301
