ecg,gsr,temp,hr,spo2,timest
1.8964,0.1760,38.3000,77,90,3
1.9795,0.1808,38.1100,77,90,6
1.9453,0.1808,38.3300,77,90,8
1.9159,0.1760,38.2700,77,90,11
1.9355,0.1955,38.0800,77,90,14
1.8573,0.1760,38.2400,77,90,17
1.8964,0.1711,38.3000,77,90,20
1.9746,0.1760,38.1500,77,90,23
1.9746,0.1808,38.3300,77,90,26
1.9990,0.1808,38.2100,77,90,29
1.9062,0.1808,37.5300,77,90,32
1.8475,0.1760,38.3000,77,90,35
1.8622,0.1711,38.0200,77,90,38
1.8573,0.1760,38.3300,77,90,41
1.8915,0.1857,38.3000,77,90,45
1.9453,0.1906,38.1100,77,90,48
1.8622,0.1808,38.2400,77,90,51
1.7937,0.1955,38.3300,77,90,54
1.7742,0.1760,38.1800,77,90,57
1.7840,0.1760,38.3000,77,90,60
1.8182,0.1760,38.2400,77,90,63
1.8328,0.1808,38.3000,77,90,66
1.8182,0.2102,38.2700,77,90,69
1.8035,0.1808,38.0500,77,90,72
1.7155,0.1662,38.2700,77,90,75
1.7058,0.1711,38.3000,77,90,78
1.8084,0.1808,38.1800,77,90,81
1.8035,0.1808,38.2400,77,90,84
1.8133,0.1808,38.3000,77,90,88
1.8035,0.1857,38.1800,77,90,91
1.7449,0.1760,38.3000,77,90,94
1.7351,0.1760,38.2100,77,90,97
1.7204,0.1760,38.3000,77,90,99
1.7644,0.1808,38.2700,77,90,102
1.8622,0.1955,38.0500,77,90,105
1.8280,0.1857,38.1800,77,90,108
1.7889,0.1760,38.4300,77,90,111
1.7693,0.1857,38.1800,77,90,115
1.7498,0.1760,38.2100,77,90,118
1.7840,0.1711,38.2700,77,90,121
1.8328,0.1906,38.2700,77,90,124
1.8377,0.1808,38.3000,77,90,128
1.8524,0.1857,38.0800,77,90,131
1.7644,0.1515,38.2400,77,90,134
1.7302,0.1711,38.3000,77,90,137
1.7742,0.1857,38.2100,77,90,140
1.8231,0.1808,38.2400,77,90,143
1.8475,0.1760,38.2700,77,90,146
1.8524,0.1857,38.2700,77,90,149
1.7937,0.1711,38.3000,77,90,152
1.7791,0.1760,38.1100,77,90,155
1.7351,0.1662,38.2700,77,90,158
1.7791,0.1711,38.2100,77,90,161
1.8719,0.1955,38.1800,77,90,164
1.8964,0.1906,38.2400,77,90,167
1.8377,0.1711,38.3300,77,90,171
1.8035,0.1808,38.2700,77,90,174
1.7595,0.1711,38.2100,77,90,177
1.8133,0.1760,38.1800,77,90,180
1.8280,0.1808,38.3000,77,90,183
1.8573,0.1711,38.3000,77,90,186
1.9159,0.2004,38.0800,77,90,189
1.8280,0.1760,38.1500,77,90,192
1.7840,0.1711,38.4000,77,90,195
1.7986,0.1808,38.3000,77,90,198
1.8182,0.1711,38.2700,77,90,201
1.8866,0.1808,38.1500,77,90,204
1.8671,0.1808,38.2700,77,90,207
1.8280,0.1760,38.3000,77,90,210
1.8231,0.1857,38.0500,77,90,214
1.7449,0.1857,38.2700,77,90,217
1.7742,0.1760,38.3000,77,90,220
1.8377,0.1857,38.1800,77,90,223
1.8524,0.1808,38.3000,77,90,226
1.8622,0.1808,38.2100,77,90,229
1.7986,0.1808,38.2400,77,90,232
1.7498,0.1760,38.3000,77,90,236
1.7937,0.1857,38.0500,77,90,239
1.7937,0.1760,38.3000,77,90,242
1.8475,0.1808,38.3000,77,90,245
1.8866,0.1906,38.1800,77,90,248
1.8231,0.1906,38.2700,77,90,251
1.7840,0.1808,38.3000,77,90,254
1.7644,0.1662,38.2700,77,90,258
1.7791,0.1760,38.3300,77,90,261
1.8622,0.1808,38.0800,77,90,264
1.8524,0.1808,38.2700,77,90,267
1.8377,0.1808,38.4600,77,90,270
1.8231,0.1955,38.1500,77,90,273
1.7546,0.1515,38.2700,77,90,276
1.7644,0.1613,37.6500,77,90,279
1.8182,0.1808,38.2100,77,90,282
1.8475,0.1808,38.3000,77,90,285
1.8768,0.1711,38.1500,77,90,288
1.8133,0.1760,38.2100,77,90,291
1.7693,0.1906,38.2700,77,90,294
1.7937,0.2151,38.1100,77,90,297
1.7889,0.1760,38.2700,77,90,301
1.8377,0.1760,38.2100,77,90,304
1.8768,0.1906,38.2400,77,90,307
1.8231,0.2004,38.3000,77,90,310
1.8035,0.1857,38.2100,77,90,313
1.7400,0.1711,38.3000,77,90,316
1.7595,0.1711,38.3000,77,90,319
1.8573,0.1906,38.1100,77,90,322
1.8475,0.1808,38.3000,77,90,325
1.8524,0.1955,38.2700,77,90,328
1.8475,0.1857,38.1800,77,90,331
1.7986,0.1760,38.2700,77,90,334
1.7791,0.1711,38.1800,77,90,337
1.7889,0.1760,38.5200,77,90,340
1.8377,0.2053,38.3600,77,90,344
1.8964,0.2053,38.0200,77,90,347
1.8182,0.1857,38.3000,77,90,350
1.7742,0.1760,38.3300,77,90,353
1.7351,0.1515,38.1800,77,90,357
1.7351,0.1711,38.3300,77,90,360
1.7986,0.1857,38.1500,77,90,363
1.8231,0.1808,38.3000,77,90,366
1.8280,0.1808,38.3000,77,90,369
1.8280,0.1857,38.0500,77,90,372
1.7400,0.1760,38.2700,77,90,375
1.7449,0.1711,38.3000,77,90,378
1.8035,0.1711,38.2400,77,90,381
1.8426,0.1857,38.3000,77,90,385
1.8573,0.1760,38.2700,77,90,388
1.8231,0.1906,38.2700,77,90,391
1.7742,0.1711,38.3000,77,90,394
1.7791,0.1760,38.0800,77,90,397
1.7595,0.1711,38.3000,77,90,400
1.8084,0.1760,38.3000,77,90,403
1.8671,0.1906,38.2400,77,90,406
1.8328,0.1857,38.4600,77,90,409
1.7840,0.2151,38.2700,77,90,412
1.7595,0.1760,38.2700,77,90,415
1.7546,0.1515,38.3000,77,90,418
1.8182,0.1760,38.1100,77,90,421
1.8377,0.2053,38.2700,77,90,424
1.8524,0.1808,38.3000,77,90,428
